Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A1E3XE40_9BACT	A0A1E3XE40_9BACT	333	SPASM	-	68	2.7e-10	51.6	3.1	1	1	8.7e-14	5.9e-10	50.5451850891113	3.06	1	68	265	325	264	325	0.91	Molybdenum cofactor biosynthesis protein A		0
A0A326UKB9_9CHLR	A0A326UKB9_9CHLR	332	SPASM	-	68	3.0e-10	51.5	0.8	1	1	1.2e-13	8.4e-10	50.0439949035645	0.77	1	67	260	325	260	326	0.89	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A0S6VSU3_9BACT	A0A0S6VSU3_9BACT	377	SPASM	-	68	3.1e-10	51.5	0.8	1	1	4.5e-14	3.1e-10	51.4548110961914	0.79	1	67	307	368	307	369	0.88	Oxidoreductase		0
U2PXU4_9CLOT	U2PXU4_9CLOT	291	SPASM	-	68	3.1e-10	51.4	0.7	1	1	1.4e-13	9.6e-10	49.8573341369629	0.72	1	67	218	283	218	284	0.88	Radical SAM domain-containing protein		0
S2E766_9ARCH	S2E766_9ARCH	393	SPASM	-	68	3.1e-10	51.4	4.7	1	1	1.5e-13	1.0e-09	49.7538375854492	3.93	1	67	294	361	294	363	0.79	Radical SAM domain protein		0
A0A1U7CSP7_9BACT	A0A1U7CSP7_9BACT	513	SPASM	-	68	3.4e-10	51.3	0.5	1	1	1.2e-13	8.2e-10	50.0767135620117	0.47	1	68	426	490	426	490	0.88	Mycofactocin radical SAM maturase MftC		0
A0A0S6VTT6_9BACT	A0A0S6VTT6_9BACT	335	SPASM	-	68	3.4e-10	51.3	1.7	1	1	9.4e-14	6.4e-10	50.4363250732422	0.82	1	68	243	310	241	310	0.87	Putative cofactor modifying protein		0
A0A0Q3VZ03_9BACI	A0A0Q3VZ03_9BACI	293	SPASM	-	68	3.4e-10	51.3	0.4	1	1	1.1e-13	7.8e-10	50.1597709655762	0.44	1	67	220	285	220	286	0.86	Radical SAM protein		0
M1MEH8_9CLOT	M1MEH8_9CLOT	289	SPASM	-	68	3.5e-10	51.3	0.2	1	1	1.7e-13	1.1e-09	49.6129951477051	0.23	1	67	217	282	217	283	0.85	Putative Fe-S oxidoreductase		0
A0A3M8AZA2_9BACL	A0A3M8AZA2_9BACL	291	SPASM	-	68	3.7e-10	51.2	1.1	1	1	1.1e-13	7.6e-10	50.1875495910645	0.16	1	67	218	283	218	284	0.86	Radical SAM protein		0
A0A179D1C4_9BACT	A0A179D1C4_9BACT	325	SPASM	-	68	3.7e-10	51.2	1.6	1	1	5.5e-14	3.7e-10	51.1857795715332	1.61	1	67	230	288	230	289	0.85	Radical SAM domain heme biosynthesis protein		0
M1NFY0_DESSD	M1NFY0_DESSD	405	SPASM	-	68	3.9e-10	51.1	1.9	1	1	1.5e-13	1.0e-09	49.767707824707	1.91	1	67	337	399	337	400	0.88	Radical SAM superfamily enzyme		0
Q2WB99_MAGSA	Q2WB99_MAGSA	325	SPASM	-	68	3.9e-10	51.1	0.1	1	1	1.7e-13	1.1e-09	49.6505813598633	0.11	1	67	225	291	225	292	0.85	Predicted Fe-S oxidoreductase		0
A0A3G3K461_9BACL	A0A3G3K461_9BACL	294	SPASM	-	68	4.0e-10	51.1	0.2	1	1	1.7e-13	1.1e-09	49.619686126709	0.18	1	67	218	283	218	284	0.86	Radical SAM protein		0
A0A366FHK6_9RHIZ	A0A366FHK6_9RHIZ	393	SPASM	-	68	4.3e-10	51.0	0.6	1	1	1.5e-13	1.0e-09	49.7863121032715	0.28	1	68	278	355	278	355	0.78	MoaA/NifB/PqqE/SkfB family radical SAM enzyme		0
R6VH40_9BACT	R6VH40_9BACT	293	SPASM	-	68	4.4e-10	51.0	0.1	1	1	1.3e-13	8.8e-10	49.9862098693848	0.07	1	67	217	282	217	283	0.85	Uncharacterized protein		0
A0A3D8J7F8_9HELI	A0A3D8J7F8_9HELI	279	SPASM	-	68	4.5e-10	50.9	1.5	1	1	1.6e-13	1.1e-09	49.6551933288574	0.40	1	68	205	271	205	271	0.88	Radical SAM protein		0
A0A178MB70_9PROT	A0A178MB70_9PROT	343	SPASM	-	68	4.6e-10	50.9	0.3	1	1	1.5e-13	1.0e-09	49.7838096618652	0.28	1	68	224	293	224	293	0.83	Uncharacterized protein		0
R6M2E6_9FIRM	R6M2E6_9FIRM	281	SPASM	-	68	4.6e-10	50.9	0.1	1	1	1.3e-13	8.7e-10	50.0067977905273	0.15	1	67	209	274	209	275	0.87	Radical SAM domain protein		0
A0A1Y6D9J8_9GAMM	A0A1Y6D9J8_9GAMM	345	SPASM	-	68	4.9e-10	50.8	1.1	1	1	1.7e-13	1.2e-09	49.5789566040039	0.20	1	67	245	311	245	312	0.83	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A4R4EN08_9BACL	A0A4R4EN08_9BACL	292	SPASM	-	68	5.0e-10	50.8	0.2	1	1	2.2e-13	1.5e-09	49.2439117431641	0.15	1	67	219	284	219	285	0.85	Radical SAM protein		0
A0A1L3GQE0_9DELT	A0A1L3GQE0_9DELT	446	SPASM	-	68	5.3e-10	50.7	4.0	1	1	2.0e-13	1.4e-09	49.3522644042969	3.97	1	67	331	408	331	436	0.84	Radical SAM protein		0
A0A0C1TVA3_9CLOT	A0A0C1TVA3_9CLOT	276	SPASM	-	68	5.7e-10	50.6	1.8	1	1	2.3e-13	1.5e-09	49.2122764587402	1.77	1	68	174	235	174	235	0.83	Radical SAM additional 4Fe4S-binding SPASM domain protein		0
A0A037Z762_CLOTT	A0A037Z762_CLOTT	327	SPASM	-	68	5.7e-10	50.6	6.5	1	1	5.1e-13	3.4e-09	48.0957489013672	4.61	1	67	247	313	246	314	0.84	Fe-S oxidoreductase		0
A0A1B8RU79_9CLOT	A0A1B8RU79_9CLOT	291	SPASM	-	68	6.1e-10	50.5	0.8	1	1	6.5e-13	4.4e-09	47.7486915588379	0.67	1	67	218	283	218	284	0.85	Radical SAM protein		0
A0A1M7XZK6_9FIRM	A0A1M7XZK6_9FIRM	301	SPASM	-	68	6.3e-10	50.4	0.6	1	1	2.1e-13	1.4e-09	49.3185653686523	0.15	1	67	227	292	227	293	0.86	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A343JBY9_9CLOT	A0A343JBY9_9CLOT	291	SPASM	-	68	6.4e-10	50.4	0.2	1	1	2.7e-13	1.9e-09	48.9482040405273	0.23	1	67	218	283	218	284	0.86	Radical SAM protein		0
A1ARZ1_PELPD	A1ARZ1_PELPD	421	SPASM	-	68	6.4e-10	50.4	0.4	1	1	1.9e-13	1.3e-09	49.4370269775391	0.35	1	65	345	420	345	421	0.84	Radical SAM domain protein		0
W7YJE5_9BACL	W7YJE5_9BACL	304	SPASM	-	68	6.5e-10	50.4	0.2	1	1	2.5e-13	1.7e-09	49.0538749694824	0.22	1	67	219	284	219	285	0.84	Molybdenum cofactor biosynthesis enzyme		0
A0A1T4WW93_9CLOT	A0A1T4WW93_9CLOT	291	SPASM	-	68	6.6e-10	50.4	0.4	1	1	9.7e-14	6.6e-10	50.387321472168	0.42	1	68	219	285	219	285	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1Y4UR75_9FIRM	A0A1Y4UR75_9FIRM	283	SPASM	-	68	6.8e-10	50.3	0.8	1	1	2.9e-13	2.0e-09	48.860595703125	0.30	1	67	212	277	212	278	0.88	Uncharacterized protein		0
A0A374BGJ9_9BACT	A0A374BGJ9_9BACT	283	SPASM	-	68	6.9e-10	50.3	0.1	1	1	2.1e-13	1.4e-09	49.3338356018066	0.10	1	68	203	269	203	269	0.85	Radical SAM protein		0
A0A1H7Z8G3_9DELT	A0A1H7Z8G3_9DELT	336	SPASM	-	68	7.0e-10	50.3	0.1	1	1	2.6e-13	1.7e-09	49.0430030822754	0.08	1	67	244	310	244	311	0.86	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
T2G6X0_DESGG	T2G6X0_DESGG	354	SPASM	-	68	7.0e-10	50.3	0.1	1	1	2.1e-13	1.4e-09	49.3343811035156	0.11	1	68	273	344	273	344	0.86	Putative Radical SAM domain protein		0
V2YDM2_9FIRM	V2YDM2_9FIRM	282	SPASM	-	68	7.2e-10	50.3	0.1	1	1	2.0e-13	1.3e-09	49.4069290161133	0.06	1	67	209	274	209	275	0.87	Uncharacterized protein		0
A0A264Y896_9BACT	A0A264Y896_9BACT	281	SPASM	-	68	7.3e-10	50.2	0.0	1	1	1.9e-13	1.3e-09	49.4445953369141	0.03	1	67	203	268	203	269	0.86	Radical SAM protein		0
A0A369Y0D2_9FUSO	A0A369Y0D2_9FUSO	290	SPASM	-	68	7.6e-10	50.2	0.3	1	1	3.1e-13	2.1e-09	48.7703895568848	0.31	1	68	219	285	219	285	0.86	Radical SAM protein		0
A0A286TX17_9BACT	A0A286TX17_9BACT	247	SPASM	-	68	8.1e-10	50.1	2.7	1	1	3.6e-13	2.5e-09	48.548152923584	2.69	1	68	165	241	165	241	0.83	Fe-S oxidoreductase		0
R5D3S2_9FIRM	R5D3S2_9FIRM	281	SPASM	-	68	8.6e-10	50.0	0.1	1	1	2.2e-13	1.5e-09	49.2675743103027	0.06	1	67	208	273	208	274	0.86	Radical SAM domain protein		0
D1C9T1_SPHTD	D1C9T1_SPHTD	332	SPASM	-	68	8.7e-10	50.0	0.6	1	1	2.6e-13	1.7e-09	49.0343017578125	0.59	1	67	260	325	260	326	0.90	Radical SAM domain protein		0
A0A0K2GE80_NITMO	A0A0K2GE80_NITMO	345	SPASM	-	68	8.9e-10	50.0	0.4	1	1	2.6e-13	1.7e-09	49.0353584289551	0.43	1	67	273	338	273	339	0.90	Radical SAM domain protein		0
A0A2A7MFU7_9CLOT	A0A2A7MFU7_9CLOT	289	SPASM	-	68	8.9e-10	50.0	2.2	1	1	4.0e-13	2.7e-09	48.4333076477051	1.06	1	67	217	282	217	283	0.86	Radical SAM protein		0
A0A1Q8Z8C1_9CYAN	A0A1Q8Z8C1_9CYAN	513	SPASM	-	68	9.2e-10	49.9	0.5	1	1	4.7e-13	3.2e-09	48.1904067993164	0.45	1	67	411	482	411	483	0.84	Uncharacterized protein		0
A0A2L2XBI7_9FIRM	A0A2L2XBI7_9FIRM	342	SPASM	-	68	9.7e-10	49.8	0.1	1	1	3.2e-13	2.2e-09	48.7266960144043	0.14	1	67	248	318	248	319	0.81	Radical SAM protein		0
A0A402BNQ1_9FIRM	A0A402BNQ1_9FIRM	292	SPASM	-	68	1.0e-09	49.8	1.2	1	1	3.6e-13	2.4e-09	48.5661659240723	1.18	1	67	219	284	219	285	0.87	Radical SAM domain protein		0
A0A1I2M686_9CLOT	A0A1I2M686_9CLOT	291	SPASM	-	68	1.0e-09	49.8	0.2	1	1	4.0e-13	2.7e-09	48.4079208374023	0.19	1	67	218	283	218	284	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2G1DJT0_9PROT	A0A2G1DJT0_9PROT	293	SPASM	-	68	1.0e-09	49.7	3.2	1	1	1.5e-13	1.0e-09	49.7472343444824	3.15	1	68	218	284	218	284	0.84	Radical SAM protein		0
A0A3D9RR10_9BACL	A0A3D9RR10_9BACL	292	SPASM	-	68	1.0e-09	49.7	0.3	1	1	4.8e-13	3.2e-09	48.1691856384277	0.31	1	67	219	284	219	285	0.86	Radical SAM protein with 4Fe4S-binding SPASM domain		0
Q30PW2_SULDN	Q30PW2_SULDN	290	SPASM	-	68	1.1e-09	49.7	0.8	1	1	1.2e-12	8.1e-09	46.8962364196777	0.11	1	67	216	281	216	282	0.83	Radical SAM		0
A0A0M3QF99_9DELT	A0A0M3QF99_9DELT	444	SPASM	-	68	1.1e-09	49.7	3.2	1	1	2.2e-13	1.5e-09	49.2374725341797	0.14	1	67	329	406	329	412	0.79	Putative metalloenzyme radical SAM/SPASM domain maturase		0
A0A4R2T7T9_9PAST	A0A4R2T7T9_9PAST	379	SPASM	-	68	1.1e-09	49.6	0.2	1	1	4.2e-13	2.8e-09	48.3541870117188	0.23	4	68	262	322	256	322	0.86	Uncharacterized protein		0
R6CC40_9CLOT	R6CC40_9CLOT	296	SPASM	-	68	1.1e-09	49.6	0.2	1	1	4.4e-13	3.0e-09	48.2723007202148	0.15	1	67	222	287	222	288	0.85	Radical SAM domain protein		0
A0LD49_MAGMM	A0LD49_MAGMM	330	SPASM	-	68	1.2e-09	49.6	0.2	1	1	1.7e-13	1.2e-09	49.5953330993652	0.21	1	68	242	308	242	308	0.86	Radical SAM domain protein		0
A0A0F3GQX8_9BACT	A0A0F3GQX8_9BACT	352	SPASM	-	68	1.2e-09	49.6	1.2	1	1	3.8e-13	2.6e-09	48.4838562011719	1.24	1	68	279	350	279	350	0.86	Fe-S oxidoreductase (Fragment)		0
S7UQF1_9DELT	S7UQF1_9DELT	354	SPASM	-	68	1.2e-09	49.6	0.5	1	1	2.0e-12	1.3e-08	46.2063102722168	0.05	1	54	238	300	238	349	0.80	Radical SAM domain protein		0
A0A098MB69_9BACL	A0A098MB69_9BACL	291	SPASM	-	68	1.2e-09	49.5	0.1	1	1	4.3e-13	2.9e-09	48.3079223632812	0.14	1	67	218	283	218	284	0.87	Fe-S oxidoreductase		0
A0A0E4H7X7_9BACL	A0A0E4H7X7_9BACL	291	SPASM	-	68	1.3e-09	49.4	0.1	1	1	4.5e-13	3.0e-09	48.264835357666	0.13	1	67	218	283	218	284	0.87	Radical SAM domain protein		0
A0A1D7XI94_9CLOT	A0A1D7XI94_9CLOT	289	SPASM	-	68	1.3e-09	49.4	0.2	1	1	7.6e-13	5.1e-09	47.5312271118164	0.20	1	67	217	282	217	283	0.86	Radical SAM protein		0
W0I4G8_9GAMM	W0I4G8_9GAMM	235	SPASM	-	68	1.3e-09	49.4	0.5	1	1	4.0e-13	2.7e-09	48.4302215576172	0.46	1	68	154	221	154	221	0.88	Putative SAM domain-containing protein		0
A0A2K2FI41_9FIRM	A0A2K2FI41_9FIRM	289	SPASM	-	68	1.4e-09	49.4	0.2	1	1	6.5e-13	4.4e-09	47.750186920166	0.13	1	67	216	281	216	282	0.85	Radical SAM protein		0
A0A089LNA7_9BACL	A0A089LNA7_9BACL	290	SPASM	-	68	1.4e-09	49.4	0.4	1	1	4.7e-13	3.2e-09	48.1872787475586	0.39	1	67	218	283	218	284	0.87	Fe-S oxidoreductase		0
A0A1B8VWM7_9BACI	A0A1B8VWM7_9BACI	291	SPASM	-	68	1.4e-09	49.4	0.1	1	1	4.5e-13	3.0e-09	48.2659797668457	0.11	1	67	218	283	218	284	0.87	Radical SAM protein		0
A0A286TWU4_9BACT	A0A286TWU4_9BACT	363	SPASM	-	68	1.4e-09	49.4	1.3	1	1	4.1e-13	2.8e-09	48.3938827514648	0.71	1	67	268	330	268	331	0.91	Fe-S oxidoreductase		0
A0A1I1B5F3_9BACL	A0A1I1B5F3_9BACL	296	SPASM	-	68	1.4e-09	49.3	0.2	1	1	4.3e-13	2.9e-09	48.3170967102051	0.23	1	67	219	284	219	285	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2S1H570_9BACI	A0A2S1H570_9BACI	298	SPASM	-	68	1.4e-09	49.3	0.2	1	1	5.4e-13	3.6e-09	48.0146713256836	0.18	1	67	218	283	218	284	0.86	Radical SAM protein		0
E3H7V6_ILYPC	E3H7V6_ILYPC	287	SPASM	-	68	1.5e-09	49.3	0.9	1	1	6.4e-13	4.3e-09	47.7696800231934	0.95	1	68	218	284	218	284	0.85	Radical SAM domain protein		0
A0A3A9A9Q4_9BACT	A0A3A9A9Q4_9BACT	356	SPASM	-	68	1.5e-09	49.2	0.2	1	1	7.3e-13	4.9e-09	47.5900039672852	0.16	1	67	257	323	257	324	0.89	Radical SAM protein		0
D8DVH3_PREBR	D8DVH3_PREBR	363	SPASM	-	68	1.6e-09	49.2	0.7	1	1	7.3e-13	4.9e-09	47.582218170166	0.66	1	68	223	285	223	285	0.83	Radical SAM domain protein		0
A0A1I7FPR3_9CLOT	A0A1I7FPR3_9CLOT	291	SPASM	-	68	1.6e-09	49.2	0.5	1	1	6.1e-13	4.1e-09	47.8426780700684	0.48	1	67	218	283	218	284	0.84	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1H0UBZ6_9CLOT	A0A1H0UBZ6_9CLOT	289	SPASM	-	68	1.6e-09	49.2	0.2	1	1	6.3e-13	4.2e-09	47.7973594665527	0.20	1	67	217	282	217	283	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
B5YGR8_THEYD	B5YGR8_THEYD	366	SPASM	-	68	1.6e-09	49.2	0.8	1	1	5.2e-13	3.5e-09	48.0458946228027	0.77	1	67	267	332	267	333	0.87	Radical SAM domain protein		0
A0A150WGY2_BDEBC	A0A150WGY2_BDEBC	315	SPASM	-	68	1.7e-09	49.1	0.1	1	1	7.2e-13	4.9e-09	47.6061019897461	0.07	1	68	218	284	218	284	0.86	Uncharacterized protein		0
A0A369B643_9BACL	A0A369B643_9BACL	294	SPASM	-	68	1.7e-09	49.1	0.2	1	1	5.6e-13	3.8e-09	47.943733215332	0.16	1	67	219	284	219	285	0.86	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A081BT84_9BACT	A0A081BT84_9BACT	355	SPASM	-	68	1.7e-09	49.1	0.6	1	1	5.6e-13	3.8e-09	47.9613494873047	0.56	1	67	270	335	270	336	0.87	Radical SAM domain protein		0
A0A2D3W7M0_9PROT	A0A2D3W7M0_9PROT	279	SPASM	-	68	1.7e-09	49.1	3.2	1	1	2.6e-13	1.8e-09	48.9934539794922	0.45	1	67	206	271	206	272	0.86	Radical SAM protein		0
A0A1M6H487_9CLOT	A0A1M6H487_9CLOT	290	SPASM	-	68	1.7e-09	49.1	0.3	1	1	7.7e-13	5.2e-09	47.5078659057617	0.28	1	67	219	284	219	285	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A3A8ZVJ4_9BACT	A0A3A8ZVJ4_9BACT	300	SPASM	-	68	1.8e-09	49.0	0.5	1	1	2.6e-13	1.8e-09	49.0252380371094	0.53	5	68	206	270	196	270	0.83	Radical SAM protein		0
B8D486_DESA1	B8D486_DESA1	408	SPASM	-	68	1.8e-09	49.0	0.4	1	1	7.0e-13	4.7e-09	47.6492805480957	0.41	1	68	291	371	291	371	0.80	Radical SAM domain protein		0
V9HGS6_9CLOT	V9HGS6_9CLOT	291	SPASM	-	68	1.8e-09	49.0	2.7	1	1	5.6e-13	3.8e-09	47.9575080871582	0.17	1	67	218	283	218	284	0.86	Radical SAM additional 4Fe4S-binding domain-containing protein		0
A0A1M7Y1S8_9DELT	A0A1M7Y1S8_9DELT	387	SPASM	-	68	1.8e-09	49.0	0.3	1	1	1.0e-12	7.0e-09	47.1040229797363	0.31	9	68	275	331	264	331	0.86	Uncharacterized protein		0
A0A329MNW4_9BACL	A0A329MNW4_9BACL	291	SPASM	-	68	1.9e-09	48.9	0.2	1	1	6.4e-13	4.3e-09	47.7682342529297	0.18	1	67	218	283	218	284	0.86	Radical SAM protein		0
A0A209DF54_9BACL	A0A209DF54_9BACL	295	SPASM	-	68	1.9e-09	48.9	0.1	1	1	6.6e-13	4.5e-09	47.7283210754395	0.06	1	67	222	287	222	288	0.86	Radical SAM protein		0
A0A4R1PYJ3_9FIRM	A0A4R1PYJ3_9FIRM	292	SPASM	-	68	2.0e-09	48.9	0.6	1	1	6.8e-13	4.6e-09	47.6842384338379	0.58	1	67	219	284	219	285	0.86	Radical SAM protein with 4Fe4S-binding SPASM domain		0
Q3A5I4_PELCD	Q3A5I4_PELCD	338	SPASM	-	68	2.0e-09	48.9	0.1	1	1	9.8e-13	6.7e-09	47.1678886413574	0.04	1	67	245	311	245	312	0.84	Radical SAM domain iron-sulfur cluster-binding oxidoreductase		0
F3ZZB9_MAHA5	F3ZZB9_MAHA5	376	SPASM	-	68	2.0e-09	48.8	1.8	1	1	7.5e-13	5.1e-09	47.5507965087891	1.80	4	68	264	324	258	324	0.90	Radical SAM domain protein		0
S7TDW5_9DELT	S7TDW5_9DELT	367	SPASM	-	68	2.0e-09	48.8	0.2	1	1	5.6e-13	3.8e-09	47.9630012512207	0.18	1	67	265	330	265	331	0.90	Radical SAM domain protein		0
R6FPX2_9BACT	R6FPX2_9BACT	279	SPASM	-	68	2.1e-09	48.8	0.0	1	1	5.9e-13	4.0e-09	47.8756065368652	0.03	1	67	203	268	203	269	0.86	Uncharacterized protein		0
K6UBG1_9CLOT	K6UBG1_9CLOT	289	SPASM	-	68	2.1e-09	48.8	0.8	1	1	1.1e-12	7.3e-09	47.033016204834	0.23	1	67	217	282	217	283	0.84	Putative Fe-S oxidoreductase		0
R5RX22_9FIRM	R5RX22_9FIRM	277	SPASM	-	68	2.1e-09	48.8	0.1	1	1	6.8e-13	4.6e-09	47.6761817932129	0.08	1	67	206	271	206	272	0.89	Radical SAM domain-containing protein		0
A0A075KEE6_9FIRM	A0A075KEE6_9FIRM	292	SPASM	-	68	2.2e-09	48.7	1.5	1	1	1.0e-12	7.1e-09	47.0872650146484	1.50	1	67	219	284	219	285	0.87	Radical SAM domain protein		0
A0A1I4SIQ4_9DELT	A0A1I4SIQ4_9DELT	333	SPASM	-	68	2.2e-09	48.7	0.1	1	1	7.9e-13	5.4e-09	47.4665794372559	0.06	1	67	252	328	252	329	0.82	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family		0
R9JZJ7_9FIRM	R9JZJ7_9FIRM	335	SPASM	-	68	2.2e-09	48.7	1.4	1	1	8.4e-13	5.7e-09	47.3887329101562	1.40	1	67	243	309	243	310	0.87	Uncharacterized protein		0
T0SWY7_9PROT	T0SWY7_9PROT	284	SPASM	-	68	2.2e-09	48.7	0.2	1	1	1.1e-12	7.1e-09	47.0707206726074	0.23	1	67	213	278	213	279	0.83	SPASM domain protein		0
B5EA96_GEOBB	B5EA96_GEOBB	377	SPASM	-	68	2.3e-09	48.7	0.3	1	1	3.4e-13	2.3e-09	48.6576690673828	0.28	1	68	286	348	284	348	0.89	Radical SAM domain iron-sulfur cluster-binding oxidoreductase		0
S0FNT6_RUMCE	S0FNT6_RUMCE	299	SPASM	-	68	2.4e-09	48.6	0.2	1	1	9.1e-13	6.1e-09	47.281322479248	0.22	1	67	226	291	226	292	0.82	Putative Fe-S oxidoreductase		0
A0A318XMQ8_9FIRM	A0A318XMQ8_9FIRM	290	SPASM	-	68	2.4e-09	48.6	0.1	1	1	1.1e-12	7.3e-09	47.048412322998	0.12	1	67	217	282	217	283	0.84	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A172SST3_CAMHY	A0A172SST3_CAMHY	336	SPASM	-	68	2.5e-09	48.5	0.0	1	1	3.7e-13	2.5e-09	48.5436706542969	0.05	1	67	266	332	266	333	0.86	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family (SPASM domain)		0
C4XTF2_DESMR	C4XTF2_DESMR	380	SPASM	-	68	2.5e-09	48.5	0.2	1	1	9.0e-13	6.1e-09	47.2873191833496	0.18	1	68	252	323	252	323	0.79	Uncharacterized protein		0
A0A120IDN1_9FIRM	A0A120IDN1_9FIRM	291	SPASM	-	68	2.5e-09	48.5	0.5	1	1	8.8e-13	5.9e-09	47.329647064209	0.53	1	67	220	285	220	286	0.86	Radical SAM protein		0
A0A2V2N977_9EURY	A0A2V2N977_9EURY	338	SPASM	-	68	2.5e-09	48.5	3.8	1	1	9.2e-13	6.2e-09	47.2577629089355	2.69	1	67	247	313	247	314	0.87	Uncharacterized protein		0
A0A2V3JFG5_9EURY	A0A2V3JFG5_9EURY	327	SPASM	-	68	2.6e-09	48.5	0.9	1	1	8.7e-13	5.9e-09	47.3434295654297	0.90	1	68	233	291	233	299	0.87	Heme d1 biosynthesis radical SAM protein NirJ2		0
A0A3S1DU86_9BACL	A0A3S1DU86_9BACL	295	SPASM	-	68	2.6e-09	48.5	0.2	1	1	1.1e-12	7.1e-09	47.0747604370117	0.16	1	67	220	285	220	286	0.87	Radical SAM protein		0
A0A1H3N164_9FIRM	A0A1H3N164_9FIRM	291	SPASM	-	68	2.7e-09	48.4	0.5	1	1	1.3e-12	9.1e-09	46.7295227050781	0.51	1	67	219	284	219	285	0.86	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2A2GRY5_9HELI	A0A2A2GRY5_9HELI	292	SPASM	-	68	2.7e-09	48.4	0.4	1	1	9.7e-13	6.6e-09	47.187686920166	0.43	1	68	216	282	216	282	0.87	Uncharacterized protein		0
F2NFY8_DESAR	F2NFY8_DESAR	336	SPASM	-	68	2.8e-09	48.4	0.0	1	1	8.7e-13	5.9e-09	47.332576751709	0.03	1	67	247	328	247	329	0.82	Radical SAM domain protein		0
A0A248THX3_9BACI	A0A248THX3_9BACI	292	SPASM	-	68	2.8e-09	48.4	1.2	1	1	1.1e-12	7.2e-09	47.0516624450684	0.69	1	67	219	284	219	285	0.86	Radical SAM protein		0
R6GKS8_9FIRM	R6GKS8_9FIRM	276	SPASM	-	68	2.8e-09	48.4	0.1	1	1	9.0e-13	6.1e-09	47.2941513061523	0.07	1	67	205	270	205	271	0.88	Radical SAM domain-containing protein		0
A0A090ZEC2_PAEMA	A0A090ZEC2_PAEMA	294	SPASM	-	68	2.8e-09	48.4	0.4	1	1	1.4e-12	9.5e-09	46.667350769043	0.20	1	67	219	284	219	285	0.86	Radical SAM protein		0
R6X7W5_9BACT	R6X7W5_9BACT	305	SPASM	-	68	2.9e-09	48.3	0.0	1	1	9.6e-13	6.5e-09	47.2083854675293	0.02	1	68	225	291	225	291	0.86	Radical SAM domain protein		0
R7NCF7_9FIRM	R7NCF7_9FIRM	233	SPASM	-	68	2.9e-09	48.3	0.7	1	1	1.1e-12	7.3e-09	47.0350761413574	0.08	1	67	158	223	158	224	0.86	Uncharacterized protein		0
A0A1I4R121_9DELT	A0A1I4R121_9DELT	315	SPASM	-	68	2.9e-09	48.3	0.3	1	1	1.1e-12	7.5e-09	47.0108604431152	0.26	1	68	245	311	245	311	0.85	Radical SAM superfamily protein		0
A0A369B8I9_9FIRM	A0A369B8I9_9FIRM	292	SPASM	-	68	2.9e-09	48.3	2.4	1	1	1.2e-12	8.3e-09	46.869945526123	1.48	1	68	218	284	218	284	0.85	Radical SAM protein with 4Fe4S-binding SPASM domain		0
R6WCN7_9BACT	R6WCN7_9BACT	281	SPASM	-	68	3.0e-09	48.3	0.0	1	1	9.3e-13	6.3e-09	47.2403259277344	0.04	1	67	203	268	203	269	0.85	Uncharacterized protein		0
R6BRH0_9BACT	R6BRH0_9BACT	298	SPASM	-	68	3.1e-09	48.2	0.0	1	1	1.3e-12	9.1e-09	46.7368049621582	0.02	1	68	218	284	218	284	0.85	Radical SAM domain protein		0
A0A0L6ZDI7_9CLOT	A0A0L6ZDI7_9CLOT	305	SPASM	-	68	3.2e-09	48.2	2.9	1	1	4.8e-13	3.2e-09	48.1782341003418	2.92	1	68	218	285	218	285	0.88	S-adenosyl-L-methionine-dependent 2-deoxy-scyllo-inosamine dehydrogenase		0
A0A1L8PTE5_9RHIZ	A0A1L8PTE5_9RHIZ	357	SPASM	-	68	3.3e-09	48.2	0.9	1	1	2.5e-12	1.7e-08	45.8490219116211	0.33	1	67	246	312	246	313	0.84	Radical SAM protein		0
