Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
Q8F884_LEPIN	Q8F884_LEPIN	514	SPASM	-	68	1.1e-06	40.1	0.7	1	1	5.7e-10	3.8e-06	38.3208503723145	0.22	1	68	443	507	443	507	0.78	Oxidoreductase		0
PQQE_PSEMY	PQQE_PSEMY	384	SPASM	-	68	1.1e-06	40.0	0.2	1	1	3.6e-10	2.4e-06	38.9757308959961	0.18	1	68	252	317	252	317	0.82	PqqA peptide cyclase		0
A0A3A9EZK3_9BACT	A0A3A9EZK3_9BACT	343	SPASM	-	68	1.1e-06	40.0	1.1	1	1	6.9e-10	4.7e-06	38.0412902832031	1.10	1	68	256	314	256	314	0.87	SPASM domain-containing protein		0
A0A1M5S3C9_9BACT	A0A1M5S3C9_9BACT	313	SPASM	-	68	1.2e-06	40.0	2.3	1	1	2.5e-10	1.7e-06	39.4421119689941	1.22	1	67	225	281	225	292	0.72	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1I4W344_9PSEU	A0A1I4W344_9PSEU	383	SPASM	-	68	1.2e-06	39.9	0.1	1	1	4.2e-10	2.8e-06	38.7500839233398	0.14	1	67	313	375	313	376	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A417UDV9_9FIRM	A0A417UDV9_9FIRM	343	SPASM	-	68	1.3e-06	39.8	9.2	1	1	1.9e-10	1.3e-06	39.8497505187988	9.23	1	68	251	318	251	318	0.90	Radical SAM protein		0
A0A1Y5XW56_KIBAR	A0A1Y5XW56_KIBAR	391	SPASM	-	68	1.3e-06	39.8	0.1	1	1	5.7e-10	3.9e-06	38.3171005249023	0.12	1	67	321	383	321	384	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1C4TF25_9ACTN	A0A1C4TF25_9ACTN	391	SPASM	-	68	1.3e-06	39.8	0.1	1	1	5.0e-10	3.4e-06	38.5088195800781	0.10	1	67	321	383	321	384	0.89	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
K4LL41_THEPS	K4LL41_THEPS	340	SPASM	-	68	1.4e-06	39.7	0.3	1	1	6.0e-10	4.1e-06	38.239803314209	0.27	1	68	241	302	241	307	0.83	Coenzyme PQQ synthesis protein E		0
W9SW26_9PSED	W9SW26_9PSED	384	SPASM	-	68	1.5e-06	39.6	0.2	1	1	4.8e-10	3.2e-06	38.5667533874512	0.20	1	68	252	317	252	317	0.81	PqqA peptide cyclase		0
W4V358_9FIRM	W4V358_9FIRM	308	SPASM	-	68	1.5e-06	39.6	4.6	1	1	3.2e-10	2.1e-06	39.1381607055664	2.61	1	67	233	291	232	292	0.80	Elp3 domain-containing protein		0
A0A2S9K0T0_9BURK	A0A2S9K0T0_9BURK	401	SPASM	-	68	1.6e-06	39.5	0.1	1	1	4.5e-10	3.0e-06	38.64599609375	0.08	1	68	263	329	263	329	0.77	PqqA peptide cyclase		0
D7GP04_9FIRM	D7GP04_9FIRM	377	SPASM	-	68	1.7e-06	39.4	2.6	1	1	2.5e-10	1.7e-06	39.4453125	2.56	1	68	277	344	277	344	0.80	Predicted Fe-S oxidoreductases		0
D6SS08_9DELT	D6SS08_9DELT	348	SPASM	-	68	1.8e-06	39.4	0.6	1	1	5.5e-10	3.7e-06	38.372184753418	0.63	1	68	254	315	254	315	0.83	Radical SAM domain protein		0
A0A1I4HU19_9FIRM	A0A1I4HU19_9FIRM	325	SPASM	-	68	2.0e-06	39.3	4.8	1	1	8.0e-10	5.4e-06	37.8409538269043	4.82	1	67	238	296	238	306	0.74	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
A0A2V2YRQ8_9BACL	A0A2V2YRQ8_9BACL	392	SPASM	-	68	2.0e-06	39.2	0.1	1	1	9.1e-10	6.1e-06	37.6686935424805	0.13	1	67	323	384	323	385	0.90	Radical SAM protein with 4Fe4S-binding SPASM domain		0
M7PIS2_9GAMM	M7PIS2_9GAMM	397	SPASM	-	68	2.0e-06	39.2	0.2	1	1	9.2e-10	6.3e-06	37.6452980041504	0.15	1	68	260	326	260	326	0.79	PqqA peptide cyclase		0
A0A3A9F1S9_9BACT	A0A3A9F1S9_9BACT	334	SPASM	-	68	2.1e-06	39.2	2.8	1	1	5.1e-10	3.5e-06	38.4641990661621	1.15	1	67	243	306	242	307	0.79	Radical SAM protein		0
A0A1E5L5S4_9BACL	A0A1E5L5S4_9BACL	326	SPASM	-	68	2.2e-06	39.1	3.3	1	1	3.2e-10	2.2e-06	39.129467010498	3.25	1	68	246	313	246	313	0.85	Uncharacterized protein		0
R7R4M6_9FIRM	R7R4M6_9FIRM	329	SPASM	-	68	2.2e-06	39.1	1.4	1	1	3.3e-10	2.2e-06	39.087574005127	1.37	1	67	255	321	255	322	0.84	Fe-S oxidoreductases		0
B5YHE0_THEYD	B5YHE0_THEYD	424	SPASM	-	68	2.4e-06	39.0	1.9	1	1	7.5e-10	5.1e-06	37.9298706054688	1.91	1	68	309	387	309	387	0.81	Radical SAM domain protein, putative		0
A0A069IGE1_9BURK	A0A069IGE1_9BURK	398	SPASM	-	68	2.5e-06	38.9	0.0	1	1	7.5e-10	5.0e-06	37.9432373046875	0.02	1	68	251	317	251	317	0.74	PqqA peptide cyclase		0
A0A0T6UNT7_9PSED	A0A0T6UNT7_9PSED	384	SPASM	-	68	2.7e-06	38.8	0.2	1	1	9.4e-10	6.3e-06	37.6268997192383	0.17	1	68	252	317	252	317	0.81	PqqA peptide cyclase		0
A0A0H3KUS4_BURM1	A0A0H3KUS4_BURM1	377	SPASM	-	68	2.9e-06	38.7	0.0	1	1	8.1e-10	5.5e-06	37.8259239196777	0.02	1	68	243	309	243	309	0.74	PqqA peptide cyclase		0
Q9WZT2_THEMA	Q9WZT2_THEMA	323	SPASM	-	68	3.0e-06	38.7	0.1	1	1	1.8e-09	1.2e-05	36.7557411193848	0.11	1	67	231	287	231	288	0.79	AstB/chuR-related protein		0
A0A166YTF2_9GAMM	A0A166YTF2_9GAMM	390	SPASM	-	68	3.0e-06	38.7	0.1	1	1	7.3e-09	4.9e-05	34.7738952636719	0.10	1	68	322	384	322	384	0.88	Uncharacterized protein		0
A0A2N7X8Y4_9BURK	A0A2N7X8Y4_9BURK	413	SPASM	-	68	3.0e-06	38.7	0.0	1	1	9.4e-10	6.4e-06	37.6231079101562	0.03	1	68	255	321	255	321	0.76	PqqA peptide cyclase		0
A0A0B7MI65_9FIRM	A0A0B7MI65_9FIRM	340	SPASM	-	68	3.2e-06	38.6	0.9	1	1	1.3e-09	8.7e-06	37.1870460510254	0.89	1	68	241	302	241	302	0.82	Uncharacterized protein		0
A0A0C1ZH29_9BURK	A0A0C1ZH29_9BURK	396	SPASM	-	68	3.2e-06	38.6	0.1	1	1	9.9e-10	6.7e-06	37.550724029541	0.06	1	68	251	317	251	317	0.75	PqqA peptide cyclase		0
A0A410G8W9_9BURK	A0A410G8W9_9BURK	382	SPASM	-	68	3.5e-06	38.5	0.0	1	1	1.0e-09	6.7e-06	37.5413970947266	0.04	1	68	237	303	237	303	0.77	PqqA peptide cyclase		0
A0A2T5HL64_9PSED	A0A2T5HL64_9PSED	390	SPASM	-	68	3.6e-06	38.4	0.2	1	1	1.2e-09	7.9e-06	37.3272590637207	0.16	1	68	258	323	258	323	0.82	PqqA peptide cyclase		0
A0A126T7L3_9GAMM	A0A126T7L3_9GAMM	366	SPASM	-	68	3.7e-06	38.4	0.5	1	1	1.4e-09	9.3e-06	37.0964050292969	0.42	5	67	281	343	276	344	0.69	Radical SAM protein		0
A0A0M1UXI8_PAESO	A0A0M1UXI8_PAESO	337	SPASM	-	68	3.7e-06	38.4	0.4	1	1	1.8e-09	1.3e-05	36.6804580688477	0.45	1	67	244	311	244	312	0.85	Uncharacterized protein		0
A0P6K2_9PROT	A0P6K2_9PROT	394	SPASM	-	68	3.7e-06	38.4	0.8	1	1	1.9e-09	1.3e-05	36.6630744934082	0.30	1	68	248	314	248	314	0.76	PqqA peptide cyclase		0
A0A3N8KTU8_9BURK	A0A3N8KTU8_9BURK	377	SPASM	-	68	4.3e-06	38.2	0.0	1	1	1.2e-09	8.1e-06	37.2782707214355	0.03	1	68	241	307	241	307	0.74	PqqA peptide cyclase		0
A0A063B9I1_9BURK	A0A063B9I1_9BURK	373	SPASM	-	68	4.8e-06	38.0	0.1	1	1	1.7e-09	1.1e-05	36.8350067138672	0.03	1	68	241	307	241	307	0.75	PqqA peptide cyclase		0
Q8ZYW8_PYRAE	Q8ZYW8_PYRAE	384	SPASM	-	68	4.9e-06	38.0	0.1	1	1	1.8e-09	1.2e-05	36.7357330322266	0.10	4	67	284	342	283	343	0.82	Metallo cofactor biosynthesis protein		0
A0A1H4RGD2_9ACTN	A0A1H4RGD2_9ACTN	391	SPASM	-	68	4.9e-06	38.0	0.0	1	1	1.7e-09	1.1e-05	36.8206062316895	0.05	1	67	321	383	321	384	0.89	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1E3XE45_9BACT	A0A1E3XE45_9BACT	346	SPASM	-	68	5.0e-06	37.9	1.2	1	1	1.8e-09	1.2e-05	36.6996612548828	1.22	1	67	259	325	259	327	0.79	Uncharacterized protein		0
A0A0H4IXP7_9PROT	A0A0H4IXP7_9PROT	394	SPASM	-	68	5.1e-06	37.9	1.4	1	1	1.9e-09	1.3e-05	36.6231346130371	0.61	1	67	248	313	248	314	0.73	PqqA peptide cyclase		0
A0A4V1CHB1_9BURK	A0A4V1CHB1_9BURK	380	SPASM	-	68	5.2e-06	37.9	0.1	1	1	1.6e-09	1.1e-05	36.8710899353027	0.10	1	68	245	311	245	311	0.73	PqqA peptide cyclase		0
A0A2U8FWR8_9BURK	A0A2U8FWR8_9BURK	386	SPASM	-	68	5.4e-06	37.9	0.1	1	1	1.8e-09	1.2e-05	36.6961784362793	0.09	1	68	250	316	250	316	0.75	PqqA peptide cyclase		0
A0A0M9E8V1_9DELT	A0A0M9E8V1_9DELT	357	SPASM	-	68	5.5e-06	37.8	4.5	1	1	8.1e-10	5.5e-06	37.8333969116211	4.55	1	67	270	336	270	337	0.84	Radical SAM protein		0
A0A0N7F2S7_9PSEU	A0A0N7F2S7_9PSEU	391	SPASM	-	68	5.5e-06	37.8	0.0	1	1	2.3e-09	1.6e-05	36.3499069213867	0.05	1	67	321	383	321	384	0.90	Radical SAM protein		0
A0A1I0X3Z4_9CLOT	A0A1I0X3Z4_9CLOT	422	SPASM	-	68	6.0e-06	37.7	0.1	1	1	8.9e-10	6.0e-06	37.6921081542969	0.13	1	68	314	382	314	382	0.79	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A329ZC98_9HELI	A0A329ZC98_9HELI	300	SPASM	-	68	6.1e-06	37.7	1.6	1	1	1.7e-09	1.2e-05	36.7888374328613	0.39	1	45	252	293	252	298	0.91	Uncharacterized protein		0
A0A2T0STD4_9PSEU	A0A2T0STD4_9PSEU	391	SPASM	-	68	6.2e-06	37.7	0.2	1	1	3.3e-09	2.2e-05	35.8770294189453	0.11	1	67	321	383	321	384	0.87	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A0L0MI76_9BURK	A0A0L0MI76_9BURK	396	SPASM	-	68	6.2e-06	37.7	0.1	1	1	2.3e-09	1.5e-05	36.3945693969727	0.07	1	68	251	317	251	317	0.75	PqqA peptide cyclase		0
A0A4Q2BW75_9BACT	A0A4Q2BW75_9BACT	326	SPASM	-	68	6.5e-06	37.6	1.4	1	1	2.5e-09	1.7e-05	36.2784614562988	1.36	1	68	229	295	229	295	0.86	Radical SAM protein		0
L7VNW7_THES1	L7VNW7_THES1	457	SPASM	-	68	6.6e-06	37.6	1.5	1	1	2.6e-09	1.7e-05	36.2290878295898	1.51	1	68	252	311	252	311	0.83	Putative Fe-S oxidoreductase		0
I3CC94_9GAMM	I3CC94_9GAMM	375	SPASM	-	68	6.8e-06	37.5	0.2	1	1	2.7e-09	1.8e-05	36.178466796875	0.19	1	68	241	307	241	307	0.76	PqqA peptide cyclase		0
A0A0K9JP53_9BURK	A0A0K9JP53_9BURK	396	SPASM	-	68	7.8e-06	37.3	0.1	1	1	3.0e-09	2.0e-05	36.0067176818848	0.08	1	68	251	317	251	317	0.75	PqqA peptide cyclase		0
A0A0T6VTN9_9PSED	A0A0T6VTN9_9PSED	384	SPASM	-	68	7.8e-06	37.3	0.1	1	1	2.5e-09	1.7e-05	36.2743797302246	0.15	1	68	252	317	252	317	0.79	PqqA peptide cyclase		0
A0A1G8VIN5_9PSED	A0A1G8VIN5_9PSED	381	SPASM	-	68	8.2e-06	37.3	0.1	1	1	2.4e-09	1.7e-05	36.292121887207	0.13	1	68	249	314	249	314	0.78	PqqA peptide cyclase		0
B2JX65_PARP8	B2JX65_PARP8	405	SPASM	-	68	8.3e-06	37.3	0.1	1	1	2.6e-09	1.7e-05	36.2292442321777	0.07	1	68	253	319	253	319	0.76	PqqA peptide cyclase		0
A0A259UEF6_9FIRM	A0A259UEF6_9FIRM	344	SPASM	-	68	8.3e-06	37.3	1.8	1	1	1.2e-09	8.3e-06	37.2549324035645	1.77	1	68	249	317	249	317	0.77	Cyclic pyranopterin monophosphate synthase		0
S1RLF6_9ENTE	S1RLF6_9ENTE	407	SPASM	-	68	8.3e-06	37.2	4.9	1	1	3.3e-09	2.2e-05	35.869800567627	4.89	1	65	299	360	296	370	0.81	Elp3 domain-containing protein		0
A0A370N418_9BURK	A0A370N418_9BURK	388	SPASM	-	68	8.5e-06	37.2	0.0	1	1	2.5e-09	1.7e-05	36.2331848144531	0.03	1	68	255	321	255	321	0.74	PqqA peptide cyclase		0
H5WMA1_9BURK	H5WMA1_9BURK	384	SPASM	-	68	8.9e-06	37.2	0.1	1	1	2.5e-09	1.7e-05	36.2781448364258	0.09	1	67	243	308	243	310	0.74	PqqA peptide cyclase		0
A0A069PT99_9BURK	A0A069PT99_9BURK	398	SPASM	-	68	9.1e-06	37.1	0.1	1	1	2.6e-09	1.8e-05	36.182975769043	0.07	1	68	253	319	253	319	0.76	PqqA peptide cyclase		0
A0A0K8P8P0_IDESA	A0A0K8P8P0_IDESA	391	SPASM	-	68	9.2e-06	37.1	0.0	1	1	2.4e-09	1.6e-05	36.299129486084	0.02	1	67	242	307	242	308	0.72	PqqA peptide cyclase		0
A0A1T1HPH5_9PSED	A0A1T1HPH5_9PSED	389	SPASM	-	68	9.3e-06	37.1	0.3	1	1	2.9e-09	2.0e-05	36.0370559692383	0.29	1	68	257	322	257	322	0.78	PqqA peptide cyclase		0
A0A2T5CFB0_9DELT	A0A2T5CFB0_9DELT	354	SPASM	-	68	9.9e-06	37.0	2.2	1	1	3.0e-09	2.0e-05	36.0053787231445	2.18	1	68	258	319	258	327	0.81	Radical SAM/SPASM domain-containing protein		0
A0A1J0GE74_9CLOT	A0A1J0GE74_9CLOT	334	SPASM	-	68	9.9e-06	37.0	3.6	1	1	1.5e-09	9.9e-06	37.0080642700195	3.56	1	68	237	296	237	304	0.82	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
A0A0Q7AJE0_9BURK	A0A0Q7AJE0_9BURK	371	SPASM	-	68	9.9e-06	37.0	0.1	1	1	3.0e-09	2.0e-05	35.9955215454102	0.09	1	68	237	303	237	303	0.73	PqqA peptide cyclase		0
A0A4R7NXT8_9GAMM	A0A4R7NXT8_9GAMM	404	SPASM	-	68	1.0e-05	37.0	0.2	1	1	4.1e-09	2.7e-05	35.5886192321777	0.17	1	68	240	306	240	306	0.74	PqqA peptide cyclase		0
A0A0F2J6S9_9BACT	A0A0F2J6S9_9BACT	328	SPASM	-	68	1.0e-05	37.0	0.2	1	1	6.7e-09	4.5e-05	34.8969345092773	0.11	1	67	248	314	248	315	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A0Q6MLU5_9BURK	A0A0Q6MLU5_9BURK	377	SPASM	-	68	1.1e-05	36.9	0.1	1	1	2.9e-09	2.0e-05	36.0586776733398	0.07	1	68	238	304	238	304	0.73	PqqA peptide cyclase		0
A0A078LRR8_9PSED	A0A078LRR8_9PSED	383	SPASM	-	68	1.2e-05	36.8	0.2	1	1	3.7e-09	2.5e-05	35.7020072937012	0.20	1	68	252	317	252	317	0.81	PqqA peptide cyclase		0
A0A0M2UWW3_9BACT	A0A0M2UWW3_9BACT	350	SPASM	-	68	1.2e-05	36.8	0.8	1	1	4.4e-09	3.0e-05	35.4773368835449	0.84	1	68	255	316	255	316	0.86	MoaA/nirJ/ppqE family of cofactor synthesis protein		0
A0A290ZP75_9RHOO	A0A290ZP75_9RHOO	393	SPASM	-	68	1.2e-05	36.7	0.4	1	1	3.9e-09	2.6e-05	35.6437492370605	0.07	1	68	250	316	250	316	0.76	PqqA peptide cyclase		0
E3DMX7_HALPG	E3DMX7_HALPG	330	SPASM	-	68	1.2e-05	36.7	4.4	1	1	5.0e-09	3.4e-05	35.2976989746094	4.43	1	67	238	296	238	306	0.73	Radical SAM domain protein		0
S9P8X3_9DELT	S9P8X3_9DELT	380	SPASM	-	68	1.2e-05	36.7	0.1	1	1	3.5e-09	2.4e-05	35.7961540222168	0.09	1	68	247	312	247	312	0.77	PqqA peptide cyclase		0
A0A0X8F4Y6_PSEAA	A0A0X8F4Y6_PSEAA	388	SPASM	-	68	1.2e-05	36.7	0.1	1	1	3.7e-09	2.5e-05	35.7320594787598	0.10	1	68	256	321	256	321	0.79	PqqA peptide cyclase		0
A0A1I7EUF6_9BURK	A0A1I7EUF6_9BURK	365	SPASM	-	68	1.2e-05	36.7	0.0	1	1	3.6e-09	2.4e-05	35.7720756530762	0.05	1	68	230	296	230	296	0.74	PqqA peptide cyclase		0
G8MDP1_9BURK	G8MDP1_9BURK	401	SPASM	-	68	1.3e-05	36.7	0.0	1	1	3.8e-09	2.6e-05	35.672435760498	0.05	1	68	254	320	254	320	0.75	PqqA peptide cyclase		0
A0A218NZH1_THECE	A0A218NZH1_THECE	431	SPASM	-	68	1.3e-05	36.7	1.0	1	1	4.4e-09	3.0e-05	35.480583190918	0.29	1	68	327	394	327	394	0.80	Elp3 domain-containing protein		0
R9NCD8_9FIRM	R9NCD8_9FIRM	338	SPASM	-	68	1.3e-05	36.6	0.9	1	1	7.5e-09	5.1e-05	34.7357406616211	0.68	1	67	245	311	245	312	0.80	Uncharacterized protein		0
A0A0L0M2K9_9BURK	A0A0L0M2K9_9BURK	396	SPASM	-	68	1.4e-05	36.6	0.1	1	1	5.0e-09	3.4e-05	35.2988967895508	0.06	1	68	251	317	251	317	0.74	PqqA peptide cyclase		0
D5C1I5_NITHN	D5C1I5_NITHN	383	SPASM	-	68	1.4e-05	36.5	0.1	1	1	4.6e-09	3.1e-05	35.4193687438965	0.09	1	68	251	317	251	317	0.74	PqqA peptide cyclase		0
A0A1X1QP42_9GAMM	A0A1X1QP42_9GAMM	369	SPASM	-	68	1.4e-05	36.5	0.6	1	1	5.1e-09	3.5e-05	35.2599563598633	0.60	1	68	241	307	241	307	0.77	PqqA peptide cyclase		0
A0A1V0B8W1_9PSED	A0A1V0B8W1_9PSED	384	SPASM	-	68	1.4e-05	36.5	0.1	1	1	4.5e-09	3.0e-05	35.4538345336914	0.12	1	68	252	317	252	317	0.80	PqqA peptide cyclase		0
F3YZB7_DESAF	F3YZB7_DESAF	352	SPASM	-	68	1.5e-05	36.5	2.1	1	1	4.9e-09	3.3e-05	35.3106346130371	2.12	1	68	258	319	258	327	0.84	Radical SAM domain protein		0
A0A4R6DXG2_9RHOO	A0A4R6DXG2_9RHOO	397	SPASM	-	68	1.5e-05	36.5	0.1	1	1	4.0e-09	2.7e-05	35.6027946472168	0.08	1	68	248	314	248	314	0.77	PqqA peptide cyclase		0
S7UN13_9DELT	S7UN13_9DELT	437	SPASM	-	68	1.5e-05	36.4	5.0	1	1	2.7e-09	1.8e-05	36.1466293334961	0.11	1	68	321	399	321	399	0.80	Radical SAM domain protein		0
A0A1Q5AR67_9ACTN	A0A1Q5AR67_9ACTN	396	SPASM	-	68	1.5e-05	36.4	0.1	1	1	2.2e-09	1.5e-05	36.4373664855957	0.07	1	67	251	316	251	317	0.86	Elp3 domain-containing protein		0
A0A1X1QM85_9GAMM	A0A1X1QM85_9GAMM	370	SPASM	-	68	1.5e-05	36.4	0.6	1	1	5.1e-09	3.5e-05	35.261890411377	0.61	1	68	241	307	241	307	0.77	PqqA peptide cyclase		0
A0A368YJK5_9FIRM	A0A368YJK5_9FIRM	330	SPASM	-	68	1.5e-05	36.4	3.2	1	1	5.4e-09	3.7e-05	35.1861686706543	3.19	1	67	238	296	238	306	0.72	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
A0A3A3G5K6_9BURK	A0A3A3G5K6_9BURK	389	SPASM	-	68	1.5e-05	36.4	0.0	1	1	4.5e-09	3.1e-05	35.4403419494629	0.03	1	68	250	316	250	316	0.77	PqqA peptide cyclase		0
R9J8S9_9FIRM	R9J8S9_9FIRM	326	SPASM	-	68	1.6e-05	36.4	1.8	1	1	4.9e-09	3.3e-05	35.3117904663086	1.79	1	68	229	295	229	295	0.86	Uncharacterized protein		0
A0A1M5X6X8_9CLOT	A0A1M5X6X8_9CLOT	382	SPASM	-	68	1.6e-05	36.4	1.3	1	1	8.6e-09	5.9e-05	34.5339965820312	1.25	1	68	288	351	288	351	0.80	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A0D3VH33_9BACL	A0A0D3VH33_9BACL	390	SPASM	-	68	1.6e-05	36.4	0.1	1	1	8.3e-09	5.6e-05	34.5895957946777	0.06	4	67	324	382	321	383	0.85	Radical SAM protein		0
A0A3D8K0R9_9BURK	A0A3D8K0R9_9BURK	401	SPASM	-	68	1.6e-05	36.4	0.0	1	1	4.5e-09	3.0e-05	35.4509010314941	0.03	1	68	264	330	264	330	0.74	PqqA peptide cyclase		0
A0A090ACR3_9GAMM	A0A090ACR3_9GAMM	363	SPASM	-	68	1.6e-05	36.3	1.1	1	1	6.6e-09	4.4e-05	34.9157791137695	1.06	1	64	281	332	281	345	0.82	Fe-S oxidoreductase		0
A0A4Q2BIQ9_9BACT	A0A4Q2BIQ9_9BACT	326	SPASM	-	68	1.6e-05	36.3	1.8	1	1	4.9e-09	3.3e-05	35.3117904663086	1.79	1	68	229	295	229	295	0.86	Radical SAM/SPASM domain-containing protein		0
A0A1N6FSL7_9BACT	A0A1N6FSL7_9BACT	337	SPASM	-	68	1.6e-05	36.3	0.1	1	1	8.3e-09	5.6e-05	34.585319519043	0.14	1	68	268	335	268	335	0.81	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2Z5G6R4_9BACT	A0A2Z5G6R4_9BACT	361	SPASM	-	68	1.7e-05	36.3	0.0	1	1	4.7e-09	3.2e-05	35.386116027832	0.05	1	67	243	308	243	309	0.81	PqqA peptide cyclase		0
A0A1Y4W7S8_9FIRM	A0A1Y4W7S8_9FIRM	376	SPASM	-	68	1.7e-05	36.3	2.0	1	1	7.2e-09	4.9e-05	34.7806205749512	1.96	4	68	261	321	255	327	0.85	Anaerobic sulfatase maturase		0
I8HZH4_9GAMM	I8HZH4_9GAMM	386	SPASM	-	68	1.7e-05	36.3	0.1	1	1	4.7e-09	3.2e-05	35.393180847168	0.09	1	68	252	318	252	318	0.77	PqqA peptide cyclase		0
L1MAP8_9BACT	L1MAP8_9BACT	397	SPASM	-	68	1.7e-05	36.2	0.5	1	1	5.5e-09	3.7e-05	35.1742286682129	0.48	5	68	269	329	262	329	0.84	Anaerobic sulfatase maturase		0
A0A372KAQ2_9BURK	A0A372KAQ2_9BURK	406	SPASM	-	68	1.8e-05	36.2	0.0	1	1	5.6e-09	3.8e-05	35.1429138183594	0.03	1	68	253	319	253	319	0.75	PqqA peptide cyclase		0
A0A1H3ATB7_9ALTE	A0A1H3ATB7_9ALTE	383	SPASM	-	68	1.8e-05	36.1	0.1	1	1	5.5e-09	3.7e-05	35.1585998535156	0.05	1	68	251	316	251	316	0.77	PqqA peptide cyclase		0
A0A437Q9X6_9GAMM	A0A437Q9X6_9GAMM	394	SPASM	-	68	1.9e-05	36.1	0.1	1	1	5.6e-09	3.8e-05	35.1381034851074	0.09	1	68	262	327	262	327	0.78	PqqA peptide cyclase		0
A0A0T6VYA6_9ALTE	A0A0T6VYA6_9ALTE	379	SPASM	-	68	2.0e-05	36.0	0.0	1	1	5.9e-09	4.0e-05	35.0594902038574	0.04	1	68	247	312	247	312	0.78	PqqA peptide cyclase		0
A0A010RHI2_PSEFL	A0A010RHI2_PSEFL	391	SPASM	-	68	2.1e-05	36.0	0.2	1	1	6.6e-09	4.5e-05	34.9151229858398	0.15	1	68	259	324	259	324	0.78	PqqA peptide cyclase		0
E1RDZ1_METP4	E1RDZ1_METP4	275	SPASM	-	68	2.1e-05	36.0	1.7	1	1	6.7e-09	4.5e-05	34.8946952819824	1.72	1	67	216	273	216	274	0.78	Radical SAM domain protein		0
A0A4R1PW97_9FIRM	A0A4R1PW97_9FIRM	411	SPASM	-	68	2.1e-05	35.9	1.3	1	1	9.3e-09	6.3e-05	34.4369354248047	1.27	4	68	313	371	309	371	0.81	Radical SAM protein with 4Fe4S-binding SPASM domain		0
M1YH16_NITG3	M1YH16_NITG3	369	SPASM	-	68	2.2e-05	35.9	0.7	1	1	7.2e-09	4.9e-05	34.7856903076172	0.72	1	67	280	347	280	348	0.74	Similar to molybdenum cofactor biosynthesis protein A		0
A0A0K9JZ60_9BURK	A0A0K9JZ60_9BURK	398	SPASM	-	68	2.3e-05	35.9	0.1	1	1	6.6e-09	4.5e-05	34.9007682800293	0.06	1	68	251	317	251	317	0.76	PqqA peptide cyclase		0
A0A4R6F7J3_9BURK	A0A4R6F7J3_9BURK	415	SPASM	-	68	2.4e-05	35.8	0.1	1	1	7.0e-09	4.7e-05	34.8320045471191	0.05	1	68	257	323	257	323	0.75	PqqA peptide cyclase		0
A0A1I4LXD3_9BURK	A0A1I4LXD3_9BURK	384	SPASM	-	68	2.4e-05	35.8	0.1	1	1	7.5e-09	5.0e-05	34.7409324645996	0.07	1	68	245	311	245	311	0.75	PqqA peptide cyclase		0
A0A1H9FDS7_9FIRM	A0A1H9FDS7_9FIRM	291	SPASM	-	68	2.5e-05	35.7	0.3	1	1	1.6e-08	0.00011	33.6620750427246	0.03	1	68	218	285	218	285	0.86	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1X7E217_TRICW	A0A1X7E217_TRICW	410	SPASM	-	68	2.5e-05	35.7	0.0	1	1	7.3e-09	4.9e-05	34.7720413208008	0.02	1	68	252	318	252	318	0.75	PqqA peptide cyclase		0
A0A2W7G743_9BURK	A0A2W7G743_9BURK	398	SPASM	-	68	2.5e-05	35.7	0.1	1	1	1.1e-08	7.7e-05	34.1441192626953	0.06	1	68	253	319	253	319	0.74	PqqA peptide cyclase		0
A0A1W1X8D0_9CLOT	A0A1W1X8D0_9CLOT	336	SPASM	-	68	2.6e-05	35.6	1.5	1	1	3.9e-09	2.6e-05	35.6492881774902	1.48	1	64	237	295	237	305	0.78	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
A0A1S1XZI4_9GAMM	A0A1S1XZI4_9GAMM	366	SPASM	-	68	2.7e-05	35.6	0.2	1	1	9.6e-09	6.5e-05	34.3891105651855	0.13	1	67	276	343	276	344	0.72	Radical SAM protein		0
A0A1L6I405_9BURK	A0A1L6I405_9BURK	412	SPASM	-	68	2.7e-05	35.6	0.1	1	1	9.2e-09	6.2e-05	34.4446907043457	0.08	1	68	253	319	253	319	0.77	PqqA peptide cyclase		0
