Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
I3ZXS5_ORNRL	I3ZXS5_ORNRL	396	SPASM	-	68	8.7e-05	34.0	0.7	1	1	1.3e-08	8.7e-05	33.9887886047363	0.66	8	68	271	328	261	328	0.82	Anaerobic sulfatase-maturating enzyme		0
W4P304_9BACE	W4P304_9BACE	399	SPASM	-	68	9.0e-05	33.9	0.3	1	1	3.6e-08	0.00024	32.5610694885254	0.28	9	68	272	328	261	328	0.85	Putative arylsulfatase regulatory protein		0
A0A1Y4RWP6_9FIRM	A0A1Y4RWP6_9FIRM	371	SPASM	-	68	9.8e-05	33.8	0.2	1	1	1.4e-08	9.8e-05	33.8148422241211	0.21	7	67	264	320	255	321	0.80	Anaerobic sulfatase maturase		0
A0A081P037_9BACL	A0A081P037_9BACL	390	SPASM	-	68	0.00011	33.7	0.4	1	1	3.9e-08	0.00027	32.4316520690918	0.07	6	67	326	382	321	383	0.86	Radical SAM protein		0
A0A090R5H2_9VIBR	A0A090R5H2_9VIBR	376	SPASM	-	68	0.00013	33.4	0.4	1	1	4.6e-08	0.00031	32.2025032043457	0.43	4	68	260	320	254	320	0.86	GALNS arylsulfatase regulator		0
D6D3Y3_9BACE	D6D3Y3_9BACE	414	SPASM	-	68	0.00014	33.4	0.6	1	1	5.6e-08	0.00038	31.933479309082	0.57	9	68	287	343	276	343	0.85	Transcriptional regulator		0
A0A1F2PB81_9EURY	A0A1F2PB81_9EURY	336	SPASM	-	68	0.00014	33.3	0.5	1	1	5.8e-08	0.00039	31.8805637359619	0.48	1	67	246	303	246	313	0.81	Fe-S oxidoreductase		0
A0A447LW63_SALBN	A0A447LW63_SALBN	402	SPASM	-	68	0.00014	33.3	0.6	1	1	4.2e-08	0.00028	32.345573425293	0.63	6	68	279	337	271	343	0.79	Regulatory protein		0
D1ALZ2_SEBTE	D1ALZ2_SEBTE	368	SPASM	-	68	0.00014	33.3	0.7	1	1	2.1e-08	0.00014	33.2842559814453	0.74	8	68	262	318	252	318	0.84	Radical SAM domain protein		0
A0A3P2ABX1_9FIRM	A0A3P2ABX1_9FIRM	379	SPASM	-	68	0.00015	33.3	0.3	1	1	5.4e-08	0.00037	31.9811115264893	0.27	5	67	262	320	255	321	0.87	Anaerobic sulfatase maturase		0
A0A1B8UQW5_9BACL	A0A1B8UQW5_9BACL	391	SPASM	-	68	0.00018	32.9	0.1	1	1	6.7e-08	0.00046	31.6750679016113	0.15	1	67	322	383	322	384	0.88	Radical SAM protein		0
A0A1T2WZ52_9BACL	A0A1T2WZ52_9BACL	391	SPASM	-	68	0.00019	32.9	0.3	1	1	8.3e-08	0.00056	31.39430809021	0.29	1	67	322	383	322	384	0.90	Radical SAM protein		0
A0A1S2REC9_9BACI	A0A1S2REC9_9BACI	400	SPASM	-	68	0.00019	32.9	0.3	1	1	7.9e-08	0.00054	31.4479084014893	0.30	4	68	275	335	269	335	0.85	Anaerobic sulfatase maturase		0
A0A261FF22_9BIFI	A0A261FF22_9BIFI	488	SPASM	-	68	0.00019	32.9	0.2	1	1	8.3e-08	0.00056	31.3825054168701	0.18	5	68	337	397	330	397	0.84	Anaerobic sulfatase maturase		0
D4E7U7_SEROD	D4E7U7_SEROD	400	SPASM	-	68	0.0002	32.9	0.1	1	1	6.3e-08	0.00043	31.7706184387207	0.12	5	68	282	342	275	342	0.85	Anaerobic sulfatase maturase		0
A0A1W1H9Q1_9DELT	A0A1W1H9Q1_9DELT	308	SPASM	-	68	0.0002	32.9	0.8	1	1	6.8e-08	0.00046	31.6618461608887	0.79	1	68	213	273	213	273	0.84	Radical SAM domain protein		0
A0A143XNY3_9FIRM	A0A143XNY3_9FIRM	366	SPASM	-	68	0.00021	32.8	2.5	1	1	3.1e-08	0.00021	32.7658424377441	2.55	5	67	262	320	255	334	0.71	Anaerobic sulfatase-maturating enzyme		0
A0A1Y6KWK4_9GAMM	A0A1Y6KWK4_9GAMM	429	SPASM	-	68	0.00021	32.7	0.6	1	1	3.1e-08	0.00021	32.7364311218262	0.59	4	68	300	361	294	361	0.88	Uncharacterized protein		0
R9IH95_9FIRM	R9IH95_9FIRM	388	SPASM	-	68	0.00023	32.6	3.2	1	1	1.0e-07	0.00071	31.0701427459717	1.13	5	67	263	321	256	329	0.74	Anaerobic sulfatase maturase		0
A0A2V2NE59_9EURY	A0A2V2NE59_9EURY	384	SPASM	-	68	0.00026	32.5	1.5	1	1	1.6e-07	0.0011	30.5152969360352	0.40	6	68	260	319	252	319	0.86	Anaerobic sulfatase maturase		0
G5IJ88_9CLOT	G5IJ88_9CLOT	371	SPASM	-	68	0.00029	32.3	2.0	1	1	4.3e-08	0.00029	32.3063926696777	2.05	5	67	262	320	255	321	0.74	Uncharacterized protein		0
H3SJS2_9BACL	H3SJS2_9BACL	394	SPASM	-	68	0.00038	31.9	0.1	1	1	1.3e-07	0.00088	30.7688789367676	0.06	1	67	325	386	325	387	0.90	AstB/chuR/nirj-like protein		0
A0A2T5C336_9BACT	A0A2T5C336_9BACT	399	SPASM	-	68	0.00039	31.9	0.7	1	1	5.8e-08	0.00039	31.8797779083252	0.69	7	67	270	326	261	327	0.85	Uncharacterized protein		0
L1QCI6_9CLOT	L1QCI6_9CLOT	374	SPASM	-	68	0.0004	31.9	6.4	1	1	1.3e-07	0.00086	30.7976951599121	3.64	5	68	262	321	255	327	0.75	Anaerobic sulfatase maturase		0
A0A367GIC1_9FIRM	A0A367GIC1_9FIRM	373	SPASM	-	68	0.0004	31.9	0.5	1	1	1.4e-07	0.00094	30.6713008880615	0.48	5	67	264	322	257	323	0.83	Anaerobic sulfatase maturase		0
A0A0M9DYJ1_9DELT	A0A0M9DYJ1_9DELT	382	SPASM	-	68	0.0004	31.9	0.8	1	1	2.2e-07	0.0015	30.0628089904785	0.63	1	67	275	346	275	347	0.79	Radical SAM protein		0
R5GXE0_9FIRM	R5GXE0_9FIRM	374	SPASM	-	68	0.00041	31.8	2.0	1	1	1.7e-07	0.0011	30.4242382049561	2.00	8	68	265	321	255	321	0.75	Uncharacterized protein		0
Q7MEK8_VIBVY	Q7MEK8_VIBVY	446	SPASM	-	68	0.00044	31.7	0.1	1	1	1.8e-07	0.0012	30.3302116394043	0.12	5	68	329	389	322	389	0.86	Arylsulfatase regulator		0
S7TEJ6_9DELT	S7TEJ6_9DELT	441	SPASM	-	68	0.00045	31.7	0.6	1	1	1.4e-07	0.00093	30.6836261749268	0.59	1	67	365	423	365	427	0.82	Radical SAM domain protein		0
A6KXS7_BACV8	A6KXS7_BACV8	411	SPASM	-	68	0.00053	31.5	1.9	1	1	8.0e-08	0.00054	31.4431953430176	0.29	4	67	282	342	276	343	0.85	Transcriptional regulator		0
A0A1V2M2G1_9FIRM	A0A1V2M2G1_9FIRM	365	SPASM	-	68	0.00061	31.3	3.2	1	1	8.5e-07	0.0058	28.1455745697021	1.01	5	67	262	320	255	321	0.70	Anaerobic sulfatase maturase		0
A0A1H9FU70_9SPIO	A0A1H9FU70_9SPIO	370	SPASM	-	68	0.00065	31.2	2.4	1	1	2.1e-07	0.0014	30.0837993621826	2.37	6	68	252	310	244	316	0.70	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A364K153_9BACL	A0A364K153_9BACL	390	SPASM	-	68	0.00067	31.1	1.9	1	1	1.4e-07	0.00097	30.6227130889893	0.27	5	67	325	382	321	383	0.86	Radical SAM protein		0
E7GAX8_9FIRM	E7GAX8_9FIRM	360	SPASM	-	68	0.00071	31.1	1.9	1	1	1.1e-07	0.00071	31.0523242950439	1.89	5	68	257	316	250	316	0.82	Uncharacterized protein		0
A0A1R1MMD0_9BACT	A0A1R1MMD0_9BACT	344	SPASM	-	68	0.00076	31.0	1.9	1	1	3.2e-07	0.0022	29.4957599639893	1.06	1	67	254	311	254	321	0.78	Elp3 domain-containing protein		0
A0A085JPX8_9GAMM	A0A085JPX8_9GAMM	402	SPASM	-	68	0.001	30.5	0.2	1	1	4.1e-07	0.0028	29.1708545684814	0.21	9	68	284	340	273	340	0.79	Putative arylsulfatase regulatory protein		0
A0A1D3TVJ5_9FIRM	A0A1D3TVJ5_9FIRM	375	SPASM	-	68	0.0012	30.4	3.1	1	1	2.7e-07	0.0019	29.7219486236572	1.40	5	67	262	320	255	321	0.78	Uncharacterized protein		0
A0A0C5WJS1_9GAMM	A0A0C5WJS1_9GAMM	381	SPASM	-	68	0.0012	30.4	0.8	1	1	5.1e-07	0.0035	28.8621120452881	0.84	6	67	262	320	254	321	0.86	Arylsulfatase regulator (Fe-S oxidoreductase)		0
A0A1I2HFK6_9BACT	A0A1I2HFK6_9BACT	425	SPASM	-	68	0.0013	30.3	1.0	1	1	1.9e-07	0.0013	30.2654075622559	1.02	7	67	296	352	287	353	0.85	Uncharacterized protein		0
A0A3A9IAF6_9CLOT	A0A3A9IAF6_9CLOT	376	SPASM	-	68	0.0013	30.2	0.0	1	1	6.8e-07	0.0046	28.46457862854	0.05	1	68	260	323	257	323	0.82	SPASM domain-containing protein		0
A0A1Y2K4V4_9PROT	A0A1Y2K4V4_9PROT	348	SPASM	-	68	0.0013	30.2	0.0	1	1	4.4e-07	0.003	29.0522918701172	0.02	12	68	252	310	251	310	0.85	Putative Fe-S oxidoreductase		0
A0A373NDS0_9FIRM	A0A373NDS0_9FIRM	379	SPASM	-	68	0.0014	30.1	6.5	1	1	2.4e-07	0.0016	29.9281177520752	2.27	7	68	263	320	254	320	0.84	Anaerobic sulfatase maturase		0
A0A178K916_9GAMM	A0A178K916_9GAMM	417	SPASM	-	68	0.0016	30.0	0.4	1	1	5.0e-07	0.0034	28.8848915100098	0.37	5	68	285	345	278	345	0.88	Anaerobic sulfatase maturase		0
A0A418YBF4_9GAMM	A0A418YBF4_9GAMM	416	SPASM	-	68	0.0016	30.0	0.1	1	1	5.3e-07	0.0036	28.7978038787842	0.10	4	68	293	354	287	354	0.83	Anaerobic sulfatase maturase		0
A0A1G9GVX6_9CLOT	A0A1G9GVX6_9CLOT	376	SPASM	-	68	0.0016	29.9	0.6	1	1	6.9e-07	0.0047	28.445858001709	0.64	5	68	262	321	255	321	0.79	Uncharacterized protein		0
I5B1F9_9DELT	I5B1F9_9DELT	356	SPASM	-	68	0.002	29.6	0.8	1	1	2.9e-07	0.002	29.6270408630371	0.78	1	68	258	319	258	319	0.82	Radical SAM additional 4Fe4S-binding domain protein		0
R5HKC4_9FIRM	R5HKC4_9FIRM	372	SPASM	-	68	0.002	29.6	3.0	1	1	6.9e-07	0.0047	28.434684753418	1.01	7	68	264	321	255	321	0.75	Uncharacterized protein		0
A0A1N6L4I1_9BURK	A0A1N6L4I1_9BURK	428	SPASM	-	68	0.0021	29.5	0.1	1	1	7.8e-07	0.0053	28.2617073059082	0.10	5	68	318	378	311	378	0.84	Uncharacterized protein		0
A0A259UIV8_9FIRM	A0A259UIV8_9FIRM	412	SPASM	-	68	0.0022	29.5	0.9	1	1	7.1e-07	0.0048	28.3922863006592	0.13	5	68	281	341	274	341	0.84	Anaerobic sulfatase-maturating enzyme		0
A0A4V1PNW8_9FIRM	A0A4V1PNW8_9FIRM	398	SPASM	-	68	0.0023	29.4	1.4	1	1	1.1e-06	0.0077	27.7539005279541	1.41	9	68	282	338	271	338	0.85	Anaerobic sulfatase maturase		0
F0YY77_9CLOT	F0YY77_9CLOT	377	SPASM	-	68	0.0024	29.4	3.8	1	1	2.8e-05	0.19	23.3022403717041	2.45	7	67	264	320	255	330	0.78	Anaerobic sulfatase-maturating enzyme		0
R5KLC7_9CLOT	R5KLC7_9CLOT	363	SPASM	-	68	0.0028	29.2	5.5	1	1	1.1e-06	0.0073	27.8120937347412	5.53	6	68	262	320	254	320	0.82	Uncharacterized protein		0
A0A166C9X0_9EURY	A0A166C9X0_9EURY	371	SPASM	-	68	0.0034	28.9	0.8	1	1	1.4e-06	0.0091	27.5055923461914	0.79	5	68	236	297	229	303	0.70	Anaerobic sulfatase-maturating enzyme		0
A0A3E2NJ91_9CLOT	A0A3E2NJ91_9CLOT	369	SPASM	-	68	0.0035	28.8	1.0	1	1	5.2e-07	0.0035	28.8445529937744	0.98	5	67	262	320	255	321	0.74	Anaerobic sulfatase maturase		0
A0A4R1J7C5_9GAMM	A0A4R1J7C5_9GAMM	411	SPASM	-	68	0.0037	28.8	1.7	1	1	1.4e-06	0.0097	27.430248260498	1.44	5	67	279	338	272	349	0.75	Uncharacterized protein		0
A0A1M5SNW9_9FIRM	A0A1M5SNW9_9FIRM	324	SPASM	-	68	0.0042	28.6	7.7	1	1	8.0e-07	0.0054	28.2281532287598	6.07	1	67	233	292	233	302	0.77	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
A0A1Y4B2G4_9FIRM	A0A1Y4B2G4_9FIRM	371	SPASM	-	68	0.005	28.3	3.7	1	1	7.4e-07	0.005	28.3380527496338	3.68	5	68	262	321	255	321	0.84	Anaerobic sulfatase maturase		0
A0A1Y3TJ05_9FIRM	A0A1Y3TJ05_9FIRM	371	SPASM	-	68	0.0054	28.2	3.9	1	1	2.2e-06	0.015	26.8281936645508	3.92	7	67	264	320	255	321	0.81	Anaerobic sulfatase maturase		0
A0A1H8E8C8_9FIRM	A0A1H8E8C8_9FIRM	371	SPASM	-	68	0.0068	27.9	2.5	1	1	1.0e-06	0.0068	27.9254703521729	2.49	4	67	261	320	255	321	0.75	Uncharacterized protein		0
A0A2M8H099_9VIBR	A0A2M8H099_9VIBR	392	SPASM	-	68	0.0069	27.9	0.8	1	1	3.0e-06	0.02	26.3860149383545	0.84	6	67	281	339	273	346	0.80	Anaerobic sulfatase maturase		0
G9RQV7_9FIRM	G9RQV7_9FIRM	371	SPASM	-	68	0.007	27.9	2.2	1	1	3.1e-06	0.021	26.3332653045654	2.24	6	67	263	320	255	330	0.71	Anaerobic sulfatase maturase		0
A0A0F2TF17_STRR3	A0A0F2TF17_STRR3	351	SPASM	-	68	0.0072	27.8	0.0	1	1	3.0e-06	0.02	26.3919544219971	0.01	1	67	227	292	227	293	0.78	PqqA peptide cyclase		0
A0A1I7GXH3_9CLOT	A0A1I7GXH3_9CLOT	304	SPASM	-	68	0.008	27.7	0.3	1	1	1.2e-06	0.008	27.7002239227295	0.33	1	67	217	274	217	280	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
R5IQ21_9CLOT	R5IQ21_9CLOT	370	SPASM	-	68	0.0091	27.5	4.2	1	1	1.5e-06	0.01	27.3330898284912	1.64	3	68	260	321	249	321	0.77	Uncharacterized protein		0
A0A4R1G5S2_9PAST	A0A4R1G5S2_9PAST	400	SPASM	-	68	0.0092	27.5	0.9	1	1	4.3e-06	0.029	25.9025249481201	0.91	4	68	276	334	269	334	0.78	Uncharacterized protein		0
