Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A2U3QEQ8_9BACT	A0A2U3QEQ8_9BACT	282	SPASM	-	68	4.3e-07	41.4	1.0	1	1	6.3e-11	4.3e-07	41.3799133300781	1.05	3	68	213	276	208	276	0.85	Putative Radical SAM family protein		0
A3PE88_PROM0	A3PE88_PROM0	311	SPASM	-	68	5.3e-07	41.1	2.2	1	1	9.3e-11	6.3e-07	40.8339080810547	0.43	1	68	223	291	223	291	0.86	SPASM domain-containing protein		0
A0A172STB9_CAMHY	A0A172STB9_CAMHY	294	SPASM	-	68	5.5e-07	41.0	0.1	1	1	1.8e-10	1.2e-06	39.8901786804199	0.14	1	67	222	287	222	288	0.88	Radical SAM superfamily enzyme (SPASM domain)		0
I0X7A2_9SPIO	I0X7A2_9SPIO	524	SPASM	-	68	6.2e-07	40.9	0.3	1	1	2.2e-10	1.5e-06	39.6596260070801	0.26	1	68	446	517	446	517	0.80	SPASM domain-containing protein		0
R7EK97_9BACE	R7EK97_9BACE	136	SPASM	-	68	7.3e-07	40.6	1.4	1	1	1.7e-10	1.1e-06	40.0137138366699	1.37	3	67	27	91	26	105	0.79	SPASM domain-containing protein		0
Q7MRH3_WOLSU	Q7MRH3_WOLSU	253	SPASM	-	68	7.8e-07	40.5	0.0	1	1	2.1e-10	1.4e-06	39.7143173217773	0.01	1	67	176	241	176	242	0.86	SPASM domain-containing protein		0
A0A2S4DHY5_9BACT	A0A2S4DHY5_9BACT	287	SPASM	-	68	8.2e-07	40.5	0.3	1	1	6.6e-10	4.5e-06	38.1052513122559	0.15	1	49	240	285	240	287	0.95	SPASM domain-containing protein		0
A0A0B8Q0V6_9VIBR	A0A0B8Q0V6_9VIBR	191	SPASM	-	68	1.0e-06	40.2	1.3	1	1	3.1e-10	2.1e-06	39.1636924743652	0.53	4	68	89	150	83	150	0.88	GALNS arylsulfatase regulator		0
M6TAC0_LEPIR	M6TAC0_LEPIR	88	SPASM	-	68	1.0e-06	40.2	0.2	1	1	1.9e-10	1.3e-06	39.8730926513672	0.22	1	68	17	81	17	81	0.81	SPASM domain protein		0
A0A3D8IF14_9HELI	A0A3D8IF14_9HELI	287	SPASM	-	68	1.2e-06	39.9	0.8	1	1	4.7e-10	3.2e-06	38.5820808410645	0.75	1	67	215	280	215	281	0.84	Radical SAM protein		0
A0A090SGU7_9VIBR	A0A090SGU7_9VIBR	320	SPASM	-	68	1.3e-06	39.9	0.5	1	1	3.7e-10	2.5e-06	38.9294929504395	0.50	5	68	213	273	206	273	0.81	Putative arylsulfatase regulatory protein		0
A0A4V2RQM8_9BACT	A0A4V2RQM8_9BACT	353	SPASM	-	68	1.4e-06	39.7	0.9	1	1	5.3e-10	3.6e-06	38.4196624755859	0.86	1	68	213	276	213	276	0.77	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A133YWA2_9FIRM	A0A133YWA2_9FIRM	188	SPASM	-	68	1.4e-06	39.7	2.8	1	1	5.0e-10	3.4e-06	38.488468170166	2.82	1	67	87	156	87	157	0.77	SPASM domain-containing protein		0
A0A1W1XAE9_9PROT	A0A1W1XAE9_9PROT	283	SPASM	-	68	1.5e-06	39.6	0.2	1	1	5.0e-10	3.4e-06	38.4929161071777	0.21	1	68	211	277	211	277	0.86	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A259UEP3_9FIRM	A0A259UEP3_9FIRM	339	SPASM	-	68	1.5e-06	39.6	0.5	1	1	5.9e-10	4.0e-06	38.2596664428711	0.46	1	67	248	312	248	313	0.78	Cyclic pyranopterin monophosphate synthase		0
A0A1S2K8D2_9ACTN	A0A1S2K8D2_9ACTN	270	SPASM	-	68	1.7e-06	39.5	0.6	1	1	6.6e-10	4.5e-06	38.1034698486328	0.69	1	57	162	228	162	242	0.70	Radical SAM protein		0
A0A133V716_9EURY	A0A133V716_9EURY	254	SPASM	-	68	1.8e-06	39.4	0.4	1	1	5.5e-10	3.7e-06	38.3723182678223	0.42	1	68	158	218	158	227	0.81	SPASM domain-containing protein		0
A0A1W1HE62_9DELT	A0A1W1HE62_9DELT	315	SPASM	-	68	1.8e-06	39.3	5.7	1	1	5.8e-10	3.9e-06	38.2868499755859	5.68	1	67	248	309	248	310	0.91	SPASM domain-containing protein		0
B9Y2P0_9FIRM	B9Y2P0_9FIRM	144	SPASM	-	68	2.0e-06	39.2	0.3	1	1	5.8e-10	4.0e-06	38.2838287353516	0.26	5	67	39	97	32	98	0.85	SPASM domain-containing protein		0
A0A447M5W5_SALBN	A0A447M5W5_SALBN	203	SPASM	-	68	2.1e-06	39.1	0.3	1	1	6.7e-10	4.5e-06	38.0943069458008	0.15	5	68	75	134	68	134	0.85	Regulatory protein		0
A0A3A9EMQ7_9BACT	A0A3A9EMQ7_9BACT	151	SPASM	-	68	2.4e-06	39.0	0.6	1	1	7.1e-10	4.8e-06	38.0093269348145	0.56	6	68	38	95	30	95	0.85	SPASM domain-containing protein		0
I4B1V4_TURPD	I4B1V4_TURPD	507	SPASM	-	68	2.4e-06	39.0	0.1	1	1	6.1e-10	4.1e-06	38.2316207885742	0.08	1	68	433	500	433	500	0.81	Oxidoreductase		0
A0A4Q0IRH7_9BACT	A0A4Q0IRH7_9BACT	156	SPASM	-	68	2.5e-06	38.9	0.1	1	1	4.9e-10	3.3e-06	38.5281715393066	0.08	1	68	78	151	78	151	0.80	Radical SAM protein (Fragment)		0
B5EIH7_GEOBB	B5EIH7_GEOBB	201	SPASM	-	68	2.6e-06	38.9	1.1	1	1	4.1e-09	2.8e-05	35.5791893005371	1.37	1	64	71	145	71	164	0.79	SPASM domain-containing protein		0
A0A2N3PZY9_9PROT	A0A2N3PZY9_9PROT	338	SPASM	-	68	2.6e-06	38.9	0.1	1	1	6.7e-10	4.5e-06	38.0975074768066	0.06	1	68	6	71	6	71	0.86	SPASM domain-containing protein		0
A0A090RL09_9VIBR	A0A090RL09_9VIBR	167	SPASM	-	68	2.8e-06	38.7	0.3	1	1	8.2e-10	5.6e-06	37.8074417114258	0.26	6	68	29	88	21	88	0.82	Putative arylsulfatase regulatory protein		0
A0A2S0ULB4_9RHOB	A0A2S0ULB4_9RHOB	584	SPASM	-	68	2.9e-06	38.7	0.3	1	1	1.6e-09	1.1e-05	36.8868865966797	0.05	1	67	54	121	54	123	0.88	SPASM domain-containing protein		0
A0A1Y4MEQ4_9FIRM	A0A1Y4MEQ4_9FIRM	507	SPASM	-	68	3.6e-06	38.4	2.0	1	1	2.3e-09	1.6e-05	36.3760299682617	2.02	1	67	405	468	405	469	0.85	SPASM domain-containing protein		0
A0A3A9IKP3_9FIRM	A0A3A9IKP3_9FIRM	593	SPASM	-	68	3.8e-06	38.3	4.3	1	1	5.7e-10	3.8e-06	38.3250541687012	4.26	1	68	168	238	167	238	0.83	SPASM domain-containing protein		0
R9LBK0_9FIRM	R9LBK0_9FIRM	593	SPASM	-	68	3.8e-06	38.3	4.3	1	1	5.7e-10	3.8e-06	38.3250541687012	4.26	1	68	168	238	167	238	0.83	SPASM domain-containing protein		0
D8F8R3_9DELT	D8F8R3_9DELT	317	SPASM	-	68	4.0e-06	38.3	4.2	1	1	7.1e-09	4.8e-05	34.8089370727539	3.94	3	67	222	287	218	288	0.76	Radical SAM domain protein		0
A0A239SYD8_9BURK	A0A239SYD8_9BURK	186	SPASM	-	68	4.0e-06	38.3	1.1	1	1	7.5e-10	5.1e-06	37.938102722168	0.18	6	68	42	99	33	99	0.83	Anaerobic sulfatase-maturating enzyme		0
F8F0S3_TRECH	F8F0S3_TRECH	534	SPASM	-	68	4.1e-06	38.2	0.1	1	1	6.1e-10	4.1e-06	38.232063293457	0.08	1	68	464	527	464	527	0.84	Radical SAM domain protein		0
E7RLH1_9BACT	E7RLH1_9BACT	306	SPASM	-	68	4.3e-06	38.2	2.2	1	1	1.6e-09	1.1e-05	36.8530120849609	2.19	1	68	186	243	186	243	0.85	SPASM domain-containing protein		0
A0A2S0ULC2_9RHOB	A0A2S0ULC2_9RHOB	545	SPASM	-	68	4.4e-06	38.1	0.4	1	1	1.7e-09	1.2e-05	36.7704200744629	0.04	1	67	15	82	15	84	0.87	SPASM domain-containing protein		0
A0A3A8X4C6_9BACT	A0A3A8X4C6_9BACT	394	SPASM	-	68	5.2e-06	37.9	0.6	1	1	2.3e-09	1.6e-05	36.361888885498	0.60	9	68	330	388	316	388	0.81	Radical SAM/SPASM domain-containing protein		0
S6TLY5_PSESF	S6TLY5_PSESF	247	SPASM	-	68	5.4e-06	37.8	0.3	1	1	1.6e-09	1.1e-05	36.8750877380371	0.31	1	68	167	232	167	232	0.78	Pyrroloquinoline quinone biosynthesis protein PqqE (Fragment)		0
A0A1H3ZEY5_9GAMM	A0A1H3ZEY5_9GAMM	213	SPASM	-	68	5.7e-06	37.8	0.2	1	1	1.5e-09	1.0e-05	36.9869346618652	0.23	1	68	82	147	82	147	0.79	Coenzyme PQQ biosynthesis enzyme PqqE (Fragment)		0
A0A286TTG8_9BACT	A0A286TTG8_9BACT	322	SPASM	-	68	5.7e-06	37.8	2.7	1	1	2.4e-09	1.7e-05	36.2953453063965	2.75	5	67	218	279	216	281	0.81	Fe-S oxidoreductase		0
E6VX25_PSEA9	E6VX25_PSEA9	289	SPASM	-	68	5.8e-06	37.7	0.7	1	1	1.9e-09	1.3e-05	36.6774787902832	0.68	1	67	223	282	223	283	0.88	SPASM domain-containing protein		0
C4XQU6_DESMR	C4XQU6_DESMR	337	SPASM	-	68	6.2e-06	37.7	0.0	1	1	1.5e-09	1.0e-05	36.9265632629395	0.02	1	68	246	329	246	329	0.78	SPASM domain-containing protein		0
A0A095XVS1_9BACT	A0A095XVS1_9BACT	126	SPASM	-	68	6.2e-06	37.7	3.8	1	1	1.4e-09	9.8e-06	37.019889831543	3.80	1	68	19	76	19	76	0.87	Radical SAM protein (Fragment)		0
N1U9U5_9LEPT	N1U9U5_9LEPT	404	SPASM	-	68	6.3e-06	37.6	0.1	1	1	2.5e-09	1.7e-05	36.2397003173828	0.10	1	68	333	397	333	397	0.75	Spiro-SPASM protein		0
K0NPD0_DESTT	K0NPD0_DESTT	350	SPASM	-	68	6.4e-06	37.6	0.6	1	1	3.3e-09	2.2e-05	35.8917388916016	0.56	1	68	108	169	108	169	0.87	Radical SAM domain protein		0
A0A090T401_9VIBR	A0A090T401_9VIBR	307	SPASM	-	68	6.6e-06	37.6	0.3	1	1	1.8e-09	1.2e-05	36.683723449707	0.27	5	68	190	250	183	250	0.83	Putative arylsulfatase regulatory protein		0
U2NK67_9BACT	U2NK67_9BACT	355	SPASM	-	68	6.7e-06	37.6	3.3	1	1	9.9e-10	6.7e-06	37.554313659668	3.30	1	68	248	305	248	305	0.86	Iron-sulfur cluster-binding domain protein		0
A0A3D8HUC1_9HELI	A0A3D8HUC1_9HELI	304	SPASM	-	68	6.7e-06	37.5	0.4	1	1	2.1e-09	1.4e-05	36.5277633666992	0.36	1	67	230	295	230	296	0.83	Radical SAM/SPASM domain-containing protein		0
A0A109C8H7_9BACT	A0A109C8H7_9BACT	411	SPASM	-	68	6.7e-06	37.5	0.9	1	1	3.2e-09	2.2e-05	35.903434753418	0.36	5	64	323	382	320	393	0.73	Radical SAM protein		0
G7Q846_9DELT	G7Q846_9DELT	337	SPASM	-	68	7.1e-06	37.5	0.0	1	1	1.7e-09	1.2e-05	36.7901229858398	0.00	1	68	246	329	246	329	0.78	Radical SAM domain protein		0
A0A0B8P9N0_9VIBR	A0A0B8P9N0_9VIBR	136	SPASM	-	68	7.2e-06	37.5	0.1	1	1	1.8e-09	1.2e-05	36.7485313415527	0.14	6	68	16	75	8	75	0.83	Arylsulfatase regulatory protein		0
A0A090RMI2_9VIBR	A0A090RMI2_9VIBR	151	SPASM	-	68	7.5e-06	37.4	0.2	1	1	2.3e-09	1.5e-05	36.4022521972656	0.17	6	68	9	68	6	68	0.87	Putative arylsulfatase regulatory protein		0
A0A3P5VFJ2_9SPIR	A0A3P5VFJ2_9SPIR	520	SPASM	-	68	7.9e-06	37.3	0.2	1	1	1.2e-09	7.9e-06	37.3254890441895	0.19	1	68	450	513	450	513	0.90	SPASM domain-containing protein		0
A0A1T4V7K9_9GAMM	A0A1T4V7K9_9GAMM	276	SPASM	-	68	8.0e-06	37.3	1.1	1	1	2.3e-09	1.6e-05	36.3717880249023	1.09	4	67	155	215	149	221	0.80	Anaerobic sulfatase-maturating enzyme		0
A0LCV8_MAGMM	A0LCV8_MAGMM	465	SPASM	-	68	8.2e-06	37.3	0.0	1	1	3.7e-09	2.5e-05	35.703239440918	0.04	1	68	394	461	394	461	0.84	SPASM domain-containing protein		0
A0A099TYG6_9HELI	A0A099TYG6_9HELI	218	SPASM	-	68	8.3e-06	37.2	0.0	1	1	3.1e-09	2.1e-05	35.9540748596191	0.05	1	50	170	216	170	217	0.93	Molybdopterin cofactor synthesis protein A		0
V8CK44_9HELI	V8CK44_9HELI	355	SPASM	-	68	9.0e-06	37.1	0.1	1	1	3.0e-09	2.0e-05	36.0203590393066	0.06	1	68	267	338	267	338	0.81	SPASM domain-containing protein		0
A0A2U3QDZ6_9BACT	A0A2U3QDZ6_9BACT	292	SPASM	-	68	9.1e-06	37.1	2.2	1	1	2.6e-09	1.8e-05	36.1921577453613	2.23	1	67	199	261	199	272	0.74	SPASM domain-containing protein		0
S7TS39_9DELT	S7TS39_9DELT	297	SPASM	-	68	9.3e-06	37.1	0.1	1	1	5.5e-09	3.7e-05	35.1713905334473	0.12	1	68	211	277	211	277	0.84	4Fe4S-binding SPASM domain containing protein		0
I0XL37_9LEPT	I0XL37_9LEPT	519	SPASM	-	68	9.5e-06	37.1	0.2	1	1	3.6e-09	2.4e-05	35.772087097168	0.18	1	67	445	511	445	512	0.75	Radical SAM domain protein		0
A0A1I1D5W1_9SPIR	A0A1I1D5W1_9SPIR	466	SPASM	-	68	1.1e-05	36.9	0.4	1	1	2.9e-09	2.0e-05	36.043830871582	0.41	1	68	394	459	394	459	0.86	Spiro-SPASM protein		0
A0A099U0X6_9HELI	A0A099U0X6_9HELI	182	SPASM	-	68	1.1e-05	36.9	2.5	1	1	2.8e-09	1.9e-05	36.0797996520996	2.49	1	68	97	162	97	163	0.80	SPASM domain-containing protein		0
L1M9U5_9BACT	L1M9U5_9BACT	291	SPASM	-	68	1.1e-05	36.8	2.8	1	1	4.5e-09	3.1e-05	35.4337539672852	2.79	1	68	185	242	185	242	0.86	SPASM domain-containing protein		0
E6K5U0_9BACT	E6K5U0_9BACT	291	SPASM	-	68	1.1e-05	36.8	2.8	1	1	4.5e-09	3.1e-05	35.4337539672852	2.79	1	68	185	242	185	242	0.86	SPASM domain-containing protein		0
C9LCW3_9BACT	C9LCW3_9BACT	291	SPASM	-	68	1.1e-05	36.8	2.8	1	1	4.5e-09	3.1e-05	35.4337539672852	2.79	1	68	185	242	185	242	0.86	SPASM domain-containing protein		0
A0A2X4TQ85_SALER	A0A2X4TQ85_SALER	250	SPASM	-	68	1.1e-05	36.8	0.4	1	1	3.1e-09	2.1e-05	35.9453239440918	0.38	5	68	122	182	115	182	0.89	Anaerobic sulfatase maturase		0
A0A0M9E4B8_9DELT	A0A0M9E4B8_9DELT	229	SPASM	-	68	1.2e-05	36.7	2.6	1	1	3.5e-09	2.4e-05	35.7850151062012	2.61	1	68	150	217	150	217	0.84	Fe-S oxidoreductase (Fragment)		0
A0A160T0H8_9CHLR	A0A160T0H8_9CHLR	386	SPASM	-	68	1.2e-05	36.7	1.0	1	1	4.2e-09	2.8e-05	35.5352249145508	0.98	1	64	273	329	273	333	0.81	Radical SAM domain protein		0
A0A0N1B096_9BRAD	A0A0N1B096_9BRAD	331	SPASM	-	68	1.3e-05	36.7	0.9	1	1	3.7e-09	2.5e-05	35.7051124572754	0.92	1	68	205	277	205	277	0.75	SPASM domain-containing protein		0
A0A090RJY8_9VIBR	A0A090RJY8_9VIBR	199	SPASM	-	68	1.3e-05	36.6	0.5	1	1	3.5e-09	2.3e-05	35.8055725097656	0.45	5	67	71	130	64	131	0.84	Putative arylsulfatase regulatory protein		0
A0A329ZFG9_9HELI	A0A329ZFG9_9HELI	254	SPASM	-	68	1.4e-05	36.6	0.3	1	1	3.9e-09	2.7e-05	35.6337966918945	0.30	1	67	182	247	182	248	0.86	SPASM domain-containing protein		0
A0A365HC12_9ACTN	A0A365HC12_9ACTN	275	SPASM	-	68	1.4e-05	36.5	0.4	1	1	4.1e-09	2.8e-05	35.5686225891113	0.39	1	68	173	245	173	245	0.83	SPASM domain-containing protein		0
A0A2P2DT89_9LEPT	A0A2P2DT89_9LEPT	516	SPASM	-	68	1.5e-05	36.5	0.2	1	1	4.4e-09	2.9e-05	35.4884490966797	0.18	1	68	445	509	445	509	0.80	Spiro-SPASM protein		0
V5WHJ6_9SPIO	V5WHJ6_9SPIO	559	SPASM	-	68	1.5e-05	36.4	0.1	1	1	4.4e-09	3.0e-05	35.4813423156738	0.12	1	68	485	552	485	552	0.86	SPASM domain-containing protein		0
A0A1W6MXI9_9RHIZ	A0A1W6MXI9_9RHIZ	120	SPASM	-	68	1.7e-05	36.2	0.5	1	1	3.8e-09	2.6e-05	35.6740379333496	0.47	10	68	2	60	1	60	0.88	SPASM domain-containing protein		0
A0A166EWM3_9EURY	A0A166EWM3_9EURY	314	SPASM	-	68	1.8e-05	36.2	0.6	1	1	6.1e-09	4.1e-05	35.0241355895996	0.62	5	68	171	232	164	232	0.78	Anaerobic sulfatase-maturating enzyme		0
I6SZL5_ENTHA	I6SZL5_ENTHA	228	SPASM	-	68	1.8e-05	36.1	0.1	1	1	7.9e-09	5.4e-05	34.6580963134766	0.08	1	67	116	178	116	179	0.82	Radical SAM domain-containing protein		0
A0A4R4ZWH1_9ACTN	A0A4R4ZWH1_9ACTN	346	SPASM	-	68	1.9e-05	36.1	0.4	1	1	7.6e-09	5.1e-05	34.7220573425293	0.35	1	68	261	333	261	333	0.82	SPASM domain-containing protein		0
A0A2T0RJR4_9ACTN	A0A2T0RJR4_9ACTN	155	SPASM	-	68	1.9e-05	36.1	0.1	1	1	5.0e-09	3.4e-05	35.3080596923828	0.09	1	67	60	119	60	128	0.76	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A2G3E3W6_9FIRM	A0A2G3E3W6_9FIRM	80	SPASM	-	68	2.1e-05	36.0	0.2	1	1	3.5e-09	2.4e-05	35.7797317504883	0.24	5	68	14	75	8	75	0.79	SPASM domain-containing protein		0
A0A109C8I3_9BACT	A0A109C8I3_9BACT	324	SPASM	-	68	2.2e-05	35.9	2.0	1	1	9.6e-09	6.5e-05	34.3810997009277	1.97	1	68	257	321	257	321	0.88	Radical SAM protein		0
J6H588_9FIRM	J6H588_9FIRM	175	SPASM	-	68	2.2e-05	35.9	2.3	1	1	6.4e-09	4.3e-05	34.9476737976074	2.29	1	68	79	145	79	145	0.84	Radical SAM additional 4Fe4S-binding SPASM domain protein		0
A0A095B831_9SPHN	A0A095B831_9SPHN	131	SPASM	-	68	2.2e-05	35.9	0.0	1	1	4.7e-09	3.2e-05	35.391960144043	0.02	1	67	38	104	38	105	0.76	SPASM domain-containing protein		0
C9MSW9_9BACT	C9MSW9_9BACT	293	SPASM	-	68	2.2e-05	35.9	5.6	1	1	4.5e-09	3.1e-05	35.4335479736328	3.65	1	68	186	243	186	243	0.88	SPASM domain-containing protein		0
T0P5V6_PHOTE	T0P5V6_PHOTE	223	SPASM	-	68	2.3e-05	35.9	0.2	1	1	6.6e-09	4.5e-05	34.9061813354492	0.18	4	68	80	139	73	139	0.83	Radical SAM domain-containing protein		0
A0A0A6PEK4_9GAMM	A0A0A6PEK4_9GAMM	128	SPASM	-	68	2.3e-05	35.8	0.0	1	1	5.4e-09	3.7e-05	35.1837997436523	0.01	1	67	33	90	33	91	0.85	SPASM domain-containing protein		0
B9TAL4_RICCO	B9TAL4_RICCO	221	SPASM	-	68	2.6e-05	35.7	0.1	1	1	6.6e-09	4.5e-05	34.9117546081543	0.08	1	68	90	156	90	156	0.76	Coenzyme PQQ synthesis protein E, putative		0
A0A1B9R094_9VIBR	A0A1B9R094_9VIBR	387	SPASM	-	68	2.6e-05	35.7	0.2	1	1	1.1e-08	7.4e-05	34.2171287536621	0.15	6	68	251	310	243	310	0.83	Anaerobic sulfatase maturase		0
A0A0R2C4M0_9LACO	A0A0R2C4M0_9LACO	102	SPASM	-	68	2.6e-05	35.6	0.9	1	1	4.8e-09	3.3e-05	35.3478469848633	0.16	10	68	2	56	1	56	0.83	SPASM domain-containing protein		0
W9GQ01_9PROT	W9GQ01_9PROT	647	SPASM	-	68	2.8e-05	35.6	0.1	1	1	8.8e-09	6.0e-05	34.5103416442871	0.09	1	65	126	186	126	191	0.86	SPASM domain-containing protein		0
A0A3S4E8N3_SALBN	A0A3S4E8N3_SALBN	120	SPASM	-	68	3.2e-05	35.4	0.2	1	1	8.9e-09	6.0e-05	34.5013999938965	0.17	12	68	3	56	1	56	0.86	Putative arylsulfatase regulator		0
A0A0B5BD59_9DELT	A0A0B5BD59_9DELT	289	SPASM	-	68	3.2e-05	35.4	0.0	1	1	8.5e-09	5.7e-05	34.5634841918945	0.00	1	67	201	260	201	261	0.87	Iron-sulfur cluster-binding oxidoreductase		0
A0A3A9BGA1_9BACT	A0A3A9BGA1_9BACT	422	SPASM	-	68	3.4e-05	35.3	0.2	1	1	1.4e-08	9.4e-05	33.8726844787598	0.16	9	68	357	414	346	414	0.84	SPASM domain-containing protein		0
W4V2E3_9FIRM	W4V2E3_9FIRM	135	SPASM	-	68	3.4e-05	35.3	1.3	1	1	7.4e-09	5.0e-05	34.7548637390137	0.71	1	68	39	98	39	98	0.84	Radical SAM domain heme biosynthesis protein		0
A0A1H1K4Z3_9RHIZ	A0A1H1K4Z3_9RHIZ	354	SPASM	-	68	3.5e-05	35.2	0.1	1	1	1.1e-08	7.5e-05	34.195384979248	0.13	1	68	260	329	260	329	0.82	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family		0
A0A315AE50_9GAMM	A0A315AE50_9GAMM	164	SPASM	-	68	3.8e-05	35.1	0.0	1	1	9.9e-09	6.7e-05	34.3519859313965	0.01	1	67	61	125	61	126	0.81	SPASM domain-containing protein		0
A0A0B8Q1H3_9VIBR	A0A0B8Q1H3_9VIBR	406	SPASM	-	68	4.7e-05	34.8	0.1	1	1	1.4e-08	9.5e-05	33.8616600036621	0.14	6	68	267	326	259	326	0.83	Arylsulfatase regulatory protein		0
A0A4R4BSA4_9SPIO	A0A4R4BSA4_9SPIO	552	SPASM	-	68	5.2e-05	34.7	0.1	1	1	7.7e-09	5.2e-05	34.6982192993164	0.06	1	68	482	545	482	545	0.86	Spiro-SPASM protein		0
Q5JEX5_THEKO	Q5JEX5_THEKO	310	SPASM	-	68	5.3e-05	34.7	0.0	1	1	1.9e-08	0.00013	33.473014831543	0.02	6	68	222	278	219	278	0.82	SPASM domain-containing protein		0
A0A1L3GJB6_PELAE	A0A1L3GJB6_PELAE	346	SPASM	-	68	5.4e-05	34.7	1.1	1	1	1.9e-08	0.00013	33.4312133789062	1.06	1	67	11	75	11	76	0.85	SPASM domain-containing protein		0
A0A0M9DZL8_9DELT	A0A0M9DZL8_9DELT	218	SPASM	-	68	5.6e-05	34.6	2.1	1	1	2.3e-08	0.00015	33.1931457519531	1.52	1	67	132	198	132	199	0.83	Radical SAM protein		0
A0A270B381_9SPHN	A0A270B381_9SPHN	222	SPASM	-	68	5.6e-05	34.6	0.0	1	1	1.5e-08	0.0001	33.732292175293	0.02	1	67	129	195	129	196	0.76	Radical SAM/SPASM domain-containing protein		0
G5GAW8_9BACT	G5GAW8_9BACT	355	SPASM	-	68	6.0e-05	34.5	4.6	1	1	8.9e-09	6.0e-05	34.4895896911621	4.63	1	68	248	305	248	305	0.87	SPASM domain-containing protein		0
A0A1I0LJ38_9ACTN	A0A1I0LJ38_9ACTN	224	SPASM	-	68	6.5e-05	34.4	0.0	1	1	1.6e-08	0.00011	33.67138671875	0.01	1	52	162	209	162	220	0.85	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family		0
B9M0I3_GEODF	B9M0I3_GEODF	393	SPASM	-	68	6.6e-05	34.4	1.2	1	1	2.2e-08	0.00015	33.254581451416	0.59	1	68	304	368	304	368	0.83	Radical SAM domain iron-sulfur cluster-binding oxidoreductase		0
A0A1H3FGZ5_9RHOB	A0A1H3FGZ5_9RHOB	169	SPASM	-	68	7.2e-05	34.3	0.3	1	1	1.8e-08	0.00012	33.5297088623047	0.27	1	68	29	95	29	95	0.81	Pyrroloquinoline quinone biosynthesis protein E		0
A0A1N6HZE4_9RHOB	A0A1N6HZE4_9RHOB	465	SPASM	-	68	7.2e-05	34.3	0.2	1	1	2.3e-08	0.00016	33.1731758117676	0.18	1	67	124	188	124	189	0.87	Iron-sulfur cluster-binding domain-containing protein		0
K0NK69_DESTT	K0NK69_DESTT	340	SPASM	-	68	7.2e-05	34.2	2.6	1	1	1.1e-08	7.2e-05	34.2494316101074	2.60	2	67	269	335	268	336	0.81	Radical SAM domain protein		0
A0A1T4W958_9DELT	A0A1T4W958_9DELT	366	SPASM	-	68	7.3e-05	34.2	1.6	1	1	2.5e-08	0.00017	33.0525588989258	1.65	1	67	260	326	260	327	0.85	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family		0
A0A0N0D180_9DELT	A0A0N0D180_9DELT	253	SPASM	-	68	7.6e-05	34.2	1.3	1	1	1.1e-08	7.6e-05	34.175479888916	1.27	1	67	151	217	151	218	0.81	Radical SAM domain-containing protein (Fragment)		0
E7NRD1_TREPH	E7NRD1_TREPH	517	SPASM	-	68	7.6e-05	34.2	0.1	1	1	3.8e-08	0.00026	32.4698333740234	0.08	1	67	447	509	447	510	0.82	SPASM domain-containing protein		0
R6DIR1_9CLOT	R6DIR1_9CLOT	139	SPASM	-	68	7.8e-05	34.1	0.9	1	1	2.0e-08	0.00013	33.390438079834	0.90	1	67	45	109	45	110	0.84	Radical SAM additional 4Fe4S-binding domain protein		0
W1HP48_KLEPN	W1HP48_KLEPN	251	SPASM	-	68	7.9e-05	34.1	0.1	1	1	2.5e-08	0.00017	33.0765800476074	0.14	4	68	112	172	106	172	0.84	Transcriptional regulator		0
A0A2T1DFG8_9CYAN	A0A2T1DFG8_9CYAN	335	SPASM	-	68	8.0e-05	34.1	0.1	1	1	2.6e-08	0.00018	32.9832611083984	0.09	5	68	179	239	172	239	0.85	Anaerobic sulfatase maturase		0
A0A0A8WX12_9DELT	A0A0A8WX12_9DELT	301	SPASM	-	68	8.1e-05	34.1	0.0	1	1	2.1e-08	0.00014	33.3108406066895	0.01	1	67	197	256	197	257	0.89	SPASM domain-containing protein		0
A0A1H9AGA7_9SPIO	A0A1H9AGA7_9SPIO	521	SPASM	-	68	8.7e-05	34.0	5.1	1	1	3.1e-08	0.00021	32.7634811401367	5.12	1	68	448	514	448	514	0.81	Spiro-SPASM protein		0
R9N6S3_9FIRM	R9N6S3_9FIRM	246	SPASM	-	68	9.4e-05	33.9	5.9	1	1	7.5e-08	0.0005	31.5360507965088	1.56	1	67	179	243	179	244	0.88	SPASM domain-containing protein		0
Q1ZP68_PHOAS	Q1ZP68_PHOAS	260	SPASM	-	68	9.8e-05	33.8	0.2	1	1	3.7e-08	0.00025	32.528377532959	0.21	5	68	132	192	125	192	0.85	Putative arylsulfatase regulator		0
