Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A2H5Z6F9_9BACT	A0A2H5Z6F9_9BACT	365	SPASM	-	68	5.6e-07	41.0	2.4	1	1	1.5e-10	1.0e-06	40.1496086120605	2.37	1	67	241	302	241	309	0.83	Mycofactocin radical SAM maturase MftC		0
W4DZ42_9BACL	W4DZ42_9BACL	392	SPASM	-	68	5.7e-07	41.0	0.1	1	1	1.9e-10	1.3e-06	39.8206443786621	0.13	1	67	323	384	323	385	0.89	AstB/chuR/nirj-like protein		0
A0A2H5X545_9BACT	A0A2H5X545_9BACT	359	SPASM	-	68	5.7e-07	41.0	2.6	1	1	8.4e-11	5.7e-07	40.9785690307617	2.59	1	68	244	305	244	314	0.80	Mycofactocin radical SAM maturase MftC		0
A0A369AXP2_9FIRM	A0A369AXP2_9FIRM	507	SPASM	-	68	5.7e-07	41.0	0.4	1	1	2.0e-10	1.4e-06	39.7522468566895	0.36	1	67	246	310	246	311	0.86	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A347ZT15_9CHLR	A0A347ZT15_9CHLR	459	SPASM	-	68	5.7e-07	41.0	1.5	1	1	1.6e-10	1.1e-06	40.0907402038574	0.42	1	68	371	430	371	430	0.90	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A3Q8XNC4_9PROT	A0A3Q8XNC4_9PROT	379	SPASM	-	68	5.8e-07	41.0	0.1	1	1	1.5e-10	1.0e-06	40.198844909668	0.08	1	68	254	320	254	320	0.78	PqqA peptide cyclase		0
A0A1H8YQK1_9PSEU	A0A1H8YQK1_9PSEU	365	SPASM	-	68	5.8e-07	41.0	0.1	1	1	1.6e-10	1.1e-06	40.1143569946289	0.06	2	68	237	300	234	300	0.76	PqqA peptide cyclase		0
A0Y878_9GAMM	A0Y878_9GAMM	378	SPASM	-	68	5.9e-07	40.9	0.4	1	1	2.0e-10	1.3e-06	39.7921447753906	0.39	1	68	248	313	247	313	0.81	PqqA peptide cyclase		0
A0A1I6NZG1_9BACI	A0A1I6NZG1_9BACI	416	SPASM	-	68	5.9e-07	40.9	3.4	1	1	1.3e-10	8.9e-07	40.3548355102539	0.43	6	68	270	328	262	328	0.88	Uncharacterized protein		0
A0A367FJ84_9ACTN	A0A367FJ84_9ACTN	486	SPASM	-	68	5.9e-07	40.9	0.0	1	1	3.9e-10	2.7e-06	38.8338928222656	0.01	1	67	323	388	323	389	0.85	Radical SAM protein		0
A0A1I4TVJ6_9PSEU	A0A1I4TVJ6_9PSEU	376	SPASM	-	68	6.1e-07	40.9	0.1	1	1	1.6e-10	1.1e-06	40.0782699584961	0.06	1	67	234	298	234	299	0.79	PqqA peptide cyclase		0
A0A0C1RAA9_9CYAN	A0A0C1RAA9_9CYAN	477	SPASM	-	68	6.1e-07	40.9	0.1	1	1	5.6e-10	3.8e-06	38.345329284668	0.02	1	68	360	433	360	433	0.79	Radical SAM protein		0
A0A3L8KRT9_9ACTN	A0A3L8KRT9_9ACTN	308	SPASM	-	68	6.1e-07	40.9	0.9	1	1	2.3e-10	1.6e-06	39.5668449401855	0.85	3	67	206	279	203	280	0.77	Radical SAM protein		0
W6S7C6_9CLOT	W6S7C6_9CLOT	390	SPASM	-	68	6.2e-07	40.9	4.3	1	1	3.3e-10	2.2e-06	39.095832824707	4.33	1	67	321	382	321	383	0.91	Radical SAM domain protein		0
A0A2U0S045_9ARCH	A0A2U0S045_9ARCH	470	SPASM	-	68	6.2e-07	40.9	0.4	1	1	9.2e-11	6.2e-07	40.8555641174316	0.37	1	68	376	436	376	436	0.86	Radical SAM/SPASM domain-containing protein		0
A0A3N6R5F0_9CYAN	A0A3N6R5F0_9CYAN	457	SPASM	-	68	6.2e-07	40.9	0.1	1	1	3.4e-10	2.3e-06	39.0414772033691	0.03	1	68	355	428	355	428	0.81	Radical SAM protein		0
A0A165ZBR6_9EURY	A0A165ZBR6_9EURY	313	SPASM	-	68	6.2e-07	40.9	2.8	1	1	9.2e-11	6.2e-07	40.8522644042969	2.79	1	67	228	284	228	305	0.88	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA		0
A0A2D0HBA7_9NOSO	A0A2D0HBA7_9NOSO	463	SPASM	-	68	6.3e-07	40.8	0.1	1	1	8.1e-10	5.5e-06	37.8336067199707	0.07	1	68	355	428	355	428	0.82	Radical SAM protein		0
A0A226BV53_9FIRM	A0A226BV53_9FIRM	336	SPASM	-	68	6.3e-07	40.8	3.7	1	1	2.7e-10	1.8e-06	39.3575325012207	3.75	1	68	237	296	237	305	0.77	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
F6DSB1_DESRL	F6DSB1_DESRL	330	SPASM	-	68	6.4e-07	40.8	2.1	1	1	2.6e-10	1.8e-06	39.4012603759766	2.05	1	67	237	295	237	305	0.80	Radical SAM domain protein		0
A8MDS1_CALMQ	A8MDS1_CALMQ	501	SPASM	-	68	6.4e-07	40.8	0.4	1	1	4.5e-10	3.1e-06	38.6341285705566	0.91	1	68	386	445	386	454	0.87	Radical SAM domain protein		0
A0A369THL2_9RHOB	A0A369THL2_9RHOB	374	SPASM	-	68	6.5e-07	40.8	0.1	1	1	1.8e-10	1.2e-06	39.9354133605957	0.06	1	68	242	308	242	308	0.77	PqqA peptide cyclase		0
A0A318LGE4_9PSEU	A0A318LGE4_9PSEU	349	SPASM	-	68	6.5e-07	40.8	0.0	1	1	1.8e-10	1.2e-06	39.955379486084	0.04	1	68	228	294	228	294	0.81	PqqA peptide cyclase		0
A0A154BMH8_ANASB	A0A154BMH8_ANASB	326	SPASM	-	68	6.7e-07	40.8	0.7	1	1	2.2e-10	1.5e-06	39.636116027832	0.70	1	67	237	295	237	305	0.83	Radical SAM protein		0
A0A1T5M645_9CLOT	A0A1T5M645_9CLOT	367	SPASM	-	68	6.7e-07	40.7	3.1	1	1	3.2e-10	2.2e-06	39.1266326904297	3.12	6	68	264	322	256	322	0.86	Uncharacterized protein		0
A0A3T1DZU0_9GAMM	A0A3T1DZU0_9GAMM	407	SPASM	-	68	6.8e-07	40.7	0.3	1	1	1.9e-10	1.3e-06	39.8429641723633	0.27	1	68	252	317	252	317	0.78	PqqA peptide cyclase		0
A0A0S7BA64_9CHLR	A0A0S7BA64_9CHLR	459	SPASM	-	68	6.8e-07	40.7	0.2	1	1	2.5e-10	1.7e-06	39.4817352294922	0.23	1	67	373	431	373	437	0.88	Radical SAM additional 4Fe4S-binding SPASM domain		0
A0A3D9FH37_9SPHN	A0A3D9FH37_9SPHN	460	SPASM	-	68	6.9e-07	40.7	0.2	1	1	7.3e-10	4.9e-06	37.9710655212402	0.12	3	67	362	426	360	427	0.79	Radical SAM protein with 4Fe4S-binding SPASM domain		0
G5IC59_9CLOT	G5IC59_9CLOT	468	SPASM	-	68	6.9e-07	40.7	0.1	1	1	1.0e-10	6.9e-07	40.7053985595703	0.10	1	59	396	450	396	459	0.82	Uncharacterized protein		0
A0A363D3W9_9PROT	A0A363D3W9_9PROT	366	SPASM	-	68	6.9e-07	40.7	0.5	1	1	2.6e-10	1.7e-06	39.4230651855469	0.45	1	68	238	303	238	303	0.76	PqqA peptide cyclase		0
F4C037_METSG	F4C037_METSG	321	SPASM	-	68	7.1e-07	40.7	0.8	1	1	2.2e-10	1.5e-06	39.6545639038086	0.83	1	68	232	291	232	299	0.82	Radical SAM domain protein		0
A0A3S2VP02_9PROT	A0A3S2VP02_9PROT	379	SPASM	-	68	7.3e-07	40.6	0.1	1	1	2.0e-10	1.4e-06	39.7651062011719	0.12	1	68	255	321	255	321	0.81	PqqA peptide cyclase		0
A0A1M5DZK9_9RHOB	A0A1M5DZK9_9RHOB	372	SPASM	-	68	7.4e-07	40.6	0.1	1	1	1.9e-10	1.3e-06	39.8736763000488	0.07	1	68	249	315	249	315	0.80	PqqA peptide cyclase		0
M1NE94_DESSD	M1NE94_DESSD	477	SPASM	-	68	7.4e-07	40.6	0.1	1	1	1.1e-10	7.4e-07	40.6074333190918	0.10	1	68	370	436	370	436	0.87	Radical SAM additional 4Fe4S-binding domain-containing protein		0
V4J5S4_9DELT	V4J5S4_9DELT	354	SPASM	-	68	7.6e-07	40.6	0.4	1	1	2.7e-10	1.8e-06	39.3624153137207	0.44	1	68	258	318	258	318	0.83	Radical SAM protein		0
A0A2U0RXG2_9ARCH	A0A2U0RXG2_9ARCH	365	SPASM	-	68	7.6e-07	40.6	0.9	1	1	2.4e-10	1.6e-06	39.5443077087402	0.89	6	67	266	324	259	334	0.75	Elp3 domain-containing protein		0
W1N2W8_9GAMM	W1N2W8_9GAMM	382	SPASM	-	68	7.6e-07	40.6	0.0	1	1	2.5e-10	1.7e-06	39.4378662109375	0.05	1	68	250	315	250	315	0.76	PqqA peptide cyclase		0
Q8DT69_STRMU	Q8DT69_STRMU	371	SPASM	-	68	7.7e-07	40.6	0.9	1	1	3.6e-10	2.4e-06	38.9502716064453	0.90	1	68	269	335	269	335	0.79	Putative coenzyme PQQ synthesis protein		0
A0A2V3JFP5_9EURY	A0A2V3JFP5_9EURY	400	SPASM	-	68	7.7e-07	40.6	0.4	1	1	2.9e-10	2.0e-06	39.2625198364258	0.40	1	67	298	363	298	370	0.78	Radical SAM/SPASM domain-containing protein		0
A0A2U0RZL9_9ARCH	A0A2U0RZL9_9ARCH	469	SPASM	-	68	7.8e-07	40.5	0.5	1	1	1.2e-10	7.8e-07	40.5393180847168	0.50	1	68	375	435	375	435	0.85	Radical SAM/SPASM domain-containing protein		0
A0A2S4D786_9BACT	A0A2S4D786_9BACT	360	SPASM	-	68	7.8e-07	40.5	1.2	1	1	2.4e-10	1.7e-06	39.496265411377	1.20	1	67	289	347	289	357	0.80	Radical SAM domain protein, coenzyme PQQ synthesis protein E (Fragment)		0
A0A058ZNI3_9RHOB	A0A058ZNI3_9RHOB	359	SPASM	-	68	7.8e-07	40.5	0.1	1	1	2.2e-10	1.5e-06	39.6349906921387	0.06	1	68	236	302	236	302	0.78	PqqA peptide cyclase		0
B1ZMZ0_OPITP	B1ZMZ0_OPITP	351	SPASM	-	68	7.9e-07	40.5	0.1	1	1	2.8e-10	1.9e-06	39.3127632141113	0.08	1	67	277	338	277	339	0.87	Radical SAM domain protein		0
A0A1H8RBE4_9FIRM	A0A1H8RBE4_9FIRM	331	SPASM	-	68	8.0e-07	40.5	1.9	1	1	4.5e-10	3.1e-06	38.6337814331055	1.89	1	67	237	295	237	304	0.82	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
T0LWT9_9EURY	T0LWT9_9EURY	437	SPASM	-	68	8.0e-07	40.5	0.2	1	1	3.8e-10	2.5e-06	38.8981971740723	0.17	1	68	338	403	338	413	0.77	Elp3 domain-containing protein		0
A0A2W6MXH7_9HELI	A0A2W6MXH7_9HELI	309	SPASM	-	68	8.2e-07	40.5	3.6	1	1	4.9e-10	3.3e-06	38.5221672058105	3.60	1	67	238	305	238	306	0.83	Uncharacterized protein		0
A0A1H5RZN6_9RHOB	A0A1H5RZN6_9RHOB	369	SPASM	-	68	8.2e-07	40.5	0.1	1	1	2.3e-10	1.5e-06	39.6091766357422	0.05	1	68	237	303	237	303	0.78	PqqA peptide cyclase		0
A0A4R7MAK9_9ACTN	A0A4R7MAK9_9ACTN	367	SPASM	-	68	8.3e-07	40.5	0.0	1	1	2.2e-10	1.5e-06	39.6632461547852	0.03	1	68	240	306	240	306	0.80	PqqA peptide cyclase		0
A0A218P0K0_THECE	A0A218P0K0_THECE	422	SPASM	-	68	8.4e-07	40.4	0.1	1	1	4.6e-10	3.1e-06	38.6057014465332	0.12	1	67	319	385	319	386	0.79	Elp3 domain-containing protein		0
A0A2V2LCH2_9RHOB	A0A2V2LCH2_9RHOB	368	SPASM	-	68	8.4e-07	40.4	0.1	1	1	2.2e-10	1.5e-06	39.6382102966309	0.06	1	68	240	306	240	306	0.79	PqqA peptide cyclase		0
I9S407_9BACE	I9S407_9BACE	340	SPASM	-	68	8.4e-07	40.4	3.5	1	1	1.3e-10	8.6e-07	40.4038429260254	1.37	1	67	237	299	237	300	0.78	Radical SAM additional 4Fe4S-binding domain-containing protein		0
A0A0L6JJR3_9FIRM	A0A0L6JJR3_9FIRM	518	SPASM	-	68	8.7e-07	40.4	2.4	1	1	2.8e-10	1.9e-06	39.285343170166	0.65	1	67	248	312	248	313	0.84	4Fe4S-binding SPASM domain containing protein		0
A0A2V3JM16_9EURY	A0A2V3JM16_9EURY	384	SPASM	-	68	8.9e-07	40.4	0.9	1	1	1.3e-10	8.9e-07	40.3577423095703	0.95	1	68	264	327	264	327	0.85	Uncharacterized protein		0
Q2BNP9_NEPCE	Q2BNP9_NEPCE	394	SPASM	-	68	9.0e-07	40.3	0.1	1	1	3.0e-10	2.0e-06	39.2184753417969	0.13	1	68	262	327	262	327	0.77	PqqA peptide cyclase		0
A0A089LSY3_9BACL	A0A089LSY3_9BACL	333	SPASM	-	68	9.0e-07	40.3	0.2	1	1	3.5e-10	2.4e-06	38.9975738525391	0.16	1	68	239	299	239	299	0.82	Fe-S oxidoreductase		0
A0A1G8VJP6_9PSED	A0A1G8VJP6_9PSED	377	SPASM	-	68	9.1e-07	40.3	0.1	1	1	2.4e-10	1.6e-06	39.5155601501465	0.07	1	67	247	312	247	313	0.74	PqqA peptide cyclase		0
A0A1Y6CZD1_9GAMM	A0A1Y6CZD1_9GAMM	376	SPASM	-	68	9.2e-07	40.3	0.3	1	1	2.6e-10	1.7e-06	39.435001373291	0.31	1	68	242	308	242	308	0.77	PqqA peptide cyclase		0
A0A344LA92_9PSEU	A0A344LA92_9PSEU	363	SPASM	-	68	9.3e-07	40.3	0.1	1	1	2.3e-10	1.5e-06	39.5927848815918	0.06	1	68	239	305	239	305	0.82	PqqA peptide cyclase		0
D8FWJ3_9CYAN	D8FWJ3_9CYAN	458	SPASM	-	68	9.4e-07	40.3	0.1	1	1	4.6e-10	3.1e-06	38.625415802002	0.06	1	68	355	428	355	428	0.82	Uncharacterized protein		0
A0A0D2T8X4_9PROT	A0A0D2T8X4_9PROT	377	SPASM	-	68	9.4e-07	40.3	0.1	1	1	2.5e-10	1.7e-06	39.4427909851074	0.08	1	68	252	318	252	318	0.79	PqqA peptide cyclase		0
A0A0U1KWH9_9FIRM	A0A0U1KWH9_9FIRM	327	SPASM	-	68	9.6e-07	40.2	0.1	1	1	3.8e-10	2.6e-06	38.875659942627	0.08	1	67	237	295	237	296	0.89	Radical SAM domain heme biosynthesis protein		0
Q39Y44_GEOMG	Q39Y44_GEOMG	376	SPASM	-	68	9.7e-07	40.2	1.1	1	1	3.8e-10	2.6e-06	38.8858184814453	1.10	1	67	292	350	292	354	0.87	Radical SAM domain iron-sulfur cluster-binding oxidoreductase		0
A0A1S6IXK5_9FIRM	A0A1S6IXK5_9FIRM	330	SPASM	-	68	9.7e-07	40.2	2.0	1	1	4.3e-10	2.9e-06	38.7085227966309	1.96	1	67	237	295	237	305	0.81	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
F6B6M1_DESCC	F6B6M1_DESCC	330	SPASM	-	68	9.8e-07	40.2	1.6	1	1	3.8e-10	2.6e-06	38.879508972168	1.61	1	67	237	295	237	305	0.80	Radical SAM domain protein		0
A0A166EPF2_9EURY	A0A166EPF2_9EURY	510	SPASM	-	68	1.0e-06	40.2	0.1	1	1	4.8e-10	3.2e-06	38.5627136230469	0.13	1	68	385	449	385	449	0.80	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA		0
A0A1I6P4X1_9BACI	A0A1I6P4X1_9BACI	369	SPASM	-	68	1.0e-06	40.2	1.1	1	1	5.0e-10	3.4e-06	38.5045509338379	0.28	4	68	261	320	255	320	0.86	Uncharacterized protein		0
A0A3A6QRT8_9VIBR	A0A3A6QRT8_9VIBR	371	SPASM	-	68	1.0e-06	40.2	0.2	1	1	5.1e-10	3.5e-06	38.4629859924316	0.08	1	68	242	307	242	307	0.82	PqqA peptide cyclase		0
A0A1F2PC57_9EURY	A0A1F2PC57_9EURY	342	SPASM	-	68	1.0e-06	40.1	1.7	1	1	3.0e-10	2.1e-06	39.1935157775879	1.69	1	67	250	309	250	319	0.73	Radical SAM protein		0
G7WNE7_METH6	G7WNE7_METH6	389	SPASM	-	68	1.0e-06	40.1	0.4	1	1	3.7e-10	2.5e-06	38.9260482788086	0.41	1	68	291	355	291	364	0.80	Radical SAM domain protein		0
R7JB20_9FUSO	R7JB20_9FUSO	356	SPASM	-	68	1.0e-06	40.1	2.5	1	1	4.4e-10	3.0e-06	38.6846046447754	2.55	1	67	291	350	291	354	0.81	Putative heme/metallo cofactor biosynthesis related protein		0
F3AQH4_9FIRM	F3AQH4_9FIRM	435	SPASM	-	68	1.1e-06	40.1	2.5	1	1	5.6e-10	3.8e-06	38.3415641784668	2.54	1	68	324	387	324	395	0.82	Uncharacterized protein		0
A0A432V3Z9_9RHIZ	A0A432V3Z9_9RHIZ	378	SPASM	-	68	1.1e-06	40.1	0.1	1	1	2.8e-10	1.9e-06	39.3213348388672	0.07	3	68	243	305	239	305	0.78	PqqA peptide cyclase		0
A0A4R4ZR86_9ACTN	A0A4R4ZR86_9ACTN	361	SPASM	-	68	1.1e-06	40.1	0.1	1	1	2.7e-10	1.8e-06	39.3813285827637	0.11	1	68	240	306	240	306	0.78	PqqA peptide cyclase		0
W7T0D2_9PSEU	W7T0D2_9PSEU	369	SPASM	-	68	1.1e-06	40.1	0.1	1	1	4.7e-10	3.2e-06	38.5891304016113	0.14	1	67	299	361	299	362	0.88	Uncharacterized protein		0
A1RQK3_PYRIL	A1RQK3_PYRIL	389	SPASM	-	68	1.1e-06	40.1	0.1	1	1	3.7e-10	2.5e-06	38.9271087646484	0.12	4	68	296	355	295	355	0.80	Radical SAM domain protein		0
F8J8U9_HYPSM	F8J8U9_HYPSM	386	SPASM	-	68	1.1e-06	40.1	0.1	1	1	3.4e-10	2.3e-06	39.0337448120117	0.08	1	68	254	320	254	320	0.79	PqqA peptide cyclase		0
A0A401FVD7_9DELT	A0A401FVD7_9DELT	346	SPASM	-	68	1.1e-06	40.0	0.2	1	1	6.1e-10	4.2e-06	38.2133026123047	0.23	1	67	231	289	231	291	0.85	Radical SAM protein		0
A0A2T0LSN6_9PSEU	A0A2T0LSN6_9PSEU	390	SPASM	-	68	1.2e-06	40.0	0.0	1	1	3.2e-10	2.2e-06	39.1176071166992	0.02	1	53	275	321	275	334	0.87	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A0H3IXU3_CLOPA	A0A0H3IXU3_CLOPA	350	SPASM	-	68	1.2e-06	40.0	0.4	1	1	5.6e-10	3.8e-06	38.3355369567871	0.39	1	68	246	311	246	311	0.85	Radical SAM family protein		0
A0A410P450_9BACT	A0A410P450_9BACT	375	SPASM	-	68	1.2e-06	40.0	0.2	1	1	4.3e-10	2.9e-06	38.7177619934082	0.18	1	67	291	359	291	360	0.83	Uncharacterized protein		0
A0A0X3TXX9_9RHOB	A0A0X3TXX9_9RHOB	362	SPASM	-	68	1.2e-06	39.9	0.1	1	1	3.3e-10	2.2e-06	39.0708770751953	0.05	1	68	229	295	229	295	0.74	PqqA peptide cyclase		0
A0A0C1R3A4_9CLOT	A0A0C1R3A4_9CLOT	471	SPASM	-	68	1.2e-06	39.9	1.4	1	1	4.6e-10	3.1e-06	38.6109237670898	1.44	1	67	361	426	361	433	0.81	Radical SAM additional 4Fe4S-binding SPASM domain protein		0
F8E740_FLESM	F8E740_FLESM	359	SPASM	-	68	1.2e-06	39.9	1.2	1	1	5.9e-10	4.0e-06	38.2704544067383	1.20	1	67	259	318	259	324	0.83	Radical SAM domain protein		0
F8N921_9BACT	F8N921_9BACT	438	SPASM	-	68	1.2e-06	39.9	2.0	1	1	5.4e-10	3.7e-06	38.393741607666	2.03	1	68	338	404	338	414	0.82	Radical SAM domain protein		0
A0A3A9JD92_9PROT	A0A3A9JD92_9PROT	370	SPASM	-	68	1.2e-06	39.9	0.0	1	1	3.4e-10	2.3e-06	39.0372924804688	0.03	1	68	241	307	241	307	0.79	PqqA peptide cyclase		0
A0A1Y3TFL4_9FIRM	A0A1Y3TFL4_9FIRM	371	SPASM	-	68	1.3e-06	39.9	1.2	1	1	4.0e-08	0.00027	32.3897514343262	0.29	11	68	268	321	260	321	0.88	Anaerobic sulfatase maturase		0
A0A1H2V6T1_9FIRM	A0A1H2V6T1_9FIRM	457	SPASM	-	68	1.3e-06	39.9	4.6	1	1	4.0e-10	2.7e-06	38.8202285766602	2.15	1	68	335	401	335	401	0.89	4Fe-4S single cluster domain-containing protein		0
A0A1N7C4Z9_9ACTN	A0A1N7C4Z9_9ACTN	486	SPASM	-	68	1.3e-06	39.9	0.0	1	1	5.0e-10	3.4e-06	38.4930534362793	0.02	1	67	323	388	323	389	0.83	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2S6GPV8_9PSEU	A0A2S6GPV8_9PSEU	366	SPASM	-	68	1.3e-06	39.9	0.0	1	1	3.2e-10	2.2e-06	39.107292175293	0.04	1	68	236	302	236	302	0.81	PqqA peptide cyclase		0
A0A410JYE0_9BACT	A0A410JYE0_9BACT	356	SPASM	-	68	1.3e-06	39.9	3.3	1	1	5.7e-10	3.9e-06	38.3168640136719	3.28	1	67	259	318	259	327	0.83	Radical SAM protein		0
K4QTH0_STRDJ	K4QTH0_STRDJ	438	SPASM	-	68	1.3e-06	39.8	0.5	1	1	4.9e-10	3.3e-06	38.5243301391602	0.54	4	68	320	380	318	380	0.86	Elp3 domain-containing protein		0
A4FI19_SACEN	A4FI19_SACEN	363	SPASM	-	68	1.3e-06	39.8	0.3	1	1	1.1e-09	7.2e-06	37.4421920776367	0.04	3	68	238	299	234	299	0.77	PqqA peptide cyclase		0
A0A1I7K5D2_9FIRM	A0A1I7K5D2_9FIRM	459	SPASM	-	68	1.3e-06	39.8	0.4	1	1	5.7e-10	3.9e-06	38.3111839294434	0.40	1	64	388	446	388	450	0.84	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A4JT46_BURVG	A4JT46_BURVG	384	SPASM	-	68	1.3e-06	39.8	0.0	1	1	3.8e-10	2.6e-06	38.8785629272461	0.03	1	68	253	319	253	319	0.74	PqqA peptide cyclase		0
G8P0Y2_GRAMM	G8P0Y2_GRAMM	364	SPASM	-	68	1.3e-06	39.8	0.9	1	1	4.7e-10	3.2e-06	38.5886688232422	0.88	1	67	243	303	243	313	0.89	Radical SAM domain protein		0
Q8TT64_METAC	Q8TT64_METAC	349	SPASM	-	68	1.4e-06	39.8	1.8	1	1	3.8e-10	2.6e-06	38.8891754150391	1.79	1	67	256	324	256	325	0.74	Heme d1 biosynthesis protein NirJ		0
A0A1H2WJ27_9FIRM	A0A1H2WJ27_9FIRM	449	SPASM	-	68	1.4e-06	39.7	1.0	1	1	6.8e-10	4.6e-06	38.0694732666016	0.98	1	68	343	409	343	409	0.81	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A133V8S7_9EURY	A0A133V8S7_9EURY	334	SPASM	-	68	1.4e-06	39.7	1.7	1	1	2.1e-10	1.4e-06	39.7122039794922	1.71	1	68	244	304	244	312	0.82	Elp3 domain-containing protein		0
A0A133VBJ6_9EURY	A0A133VBJ6_9EURY	334	SPASM	-	68	1.4e-06	39.7	1.7	1	1	2.1e-10	1.4e-06	39.7122039794922	1.71	1	68	244	304	244	312	0.82	Elp3 domain-containing protein		0
A0A133VSG6_9EURY	A0A133VSG6_9EURY	334	SPASM	-	68	1.4e-06	39.7	1.7	1	1	2.1e-10	1.4e-06	39.7122039794922	1.71	1	68	244	304	244	312	0.82	Elp3 domain-containing protein		0
A0A0A0D815_9PROT	A0A0A0D815_9PROT	373	SPASM	-	68	1.4e-06	39.7	0.0	1	1	3.6e-10	2.4e-06	38.9540328979492	0.04	1	68	242	308	242	308	0.80	PqqA peptide cyclase		0
A0A1V0GRI3_9RHOB	A0A1V0GRI3_9RHOB	378	SPASM	-	68	1.4e-06	39.7	0.1	1	1	4.0e-10	2.7e-06	38.8041725158691	0.06	1	67	250	315	250	317	0.78	PqqA peptide cyclase		0
K0D6R9_ALTMS	K0D6R9_ALTMS	386	SPASM	-	68	1.4e-06	39.7	0.1	1	1	4.9e-10	3.3e-06	38.5328254699707	0.09	1	68	252	317	252	317	0.80	PqqA peptide cyclase		0
A0A3N2DYU2_9GAMM	A0A3N2DYU2_9GAMM	393	SPASM	-	68	1.4e-06	39.7	0.7	1	1	4.1e-10	2.8e-06	38.7829971313477	0.16	1	68	250	316	250	316	0.76	PqqA peptide cyclase		0
A0A259UG57_9FIRM	A0A259UG57_9FIRM	327	SPASM	-	68	1.4e-06	39.7	0.1	1	1	5.2e-10	3.5e-06	38.4444618225098	0.10	1	67	237	295	237	296	0.88	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA		0
A0A4R2JL83_9PSEU	A0A4R2JL83_9PSEU	356	SPASM	-	68	1.5e-06	39.6	0.0	1	1	3.6e-10	2.4e-06	38.9513397216797	0.03	1	67	236	301	236	302	0.80	PqqA peptide cyclase		0
A6P2X2_9FIRM	A6P2X2_9FIRM	369	SPASM	-	68	1.5e-06	39.6	0.2	1	1	5.6e-10	3.8e-06	38.3495750427246	0.17	7	67	264	320	255	321	0.81	Anaerobic sulfatase maturase		0
A0A0D8IED8_9CLOT	A0A0D8IED8_9CLOT	338	SPASM	-	68	1.5e-06	39.6	2.4	1	1	2.2e-10	1.5e-06	39.6311302185059	2.37	1	64	237	295	237	305	0.79	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
F7K331_9FIRM	F7K331_9FIRM	486	SPASM	-	68	1.5e-06	39.6	0.1	1	1	2.2e-10	1.5e-06	39.6273345947266	0.15	1	59	393	447	393	456	0.80	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
F5T3A5_9GAMM	F5T3A5_9GAMM	397	SPASM	-	68	1.5e-06	39.6	0.2	1	1	5.6e-10	3.8e-06	38.3371238708496	0.17	1	68	260	326	260	326	0.78	PqqA peptide cyclase		0
A0A0V7ZLV5_9CYAN	A0A0V7ZLV5_9CYAN	366	SPASM	-	68	1.5e-06	39.6	0.2	1	1	4.5e-10	3.1e-06	38.6353073120117	0.22	1	68	236	302	236	302	0.80	PqqA peptide cyclase		0
A0A4Q8RT51_9BACT	A0A4Q8RT51_9BACT	376	SPASM	-	68	1.6e-06	39.6	1.0	1	1	5.5e-10	3.7e-06	38.3588905334473	1.04	1	67	236	298	236	299	0.79	Radical SAM protein		0
W9V1X3_9GAMM	W9V1X3_9GAMM	374	SPASM	-	68	1.6e-06	39.5	0.1	1	1	5.2e-10	3.5e-06	38.4437942504883	0.09	1	68	244	309	244	309	0.77	PqqA peptide cyclase		0
A0A1G7FYW4_9BACL	A0A1G7FYW4_9BACL	339	SPASM	-	68	1.6e-06	39.5	1.6	1	1	5.5e-10	3.7e-06	38.3780326843262	1.62	1	67	240	299	240	308	0.80	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
W9TR64_9PSED	W9TR64_9PSED	381	SPASM	-	68	1.6e-06	39.5	0.2	1	1	4.5e-10	3.1e-06	38.6343116760254	0.18	1	68	247	313	247	313	0.74	PqqA peptide cyclase		0
A0A1U9KQF7_9PROT	A0A1U9KQF7_9PROT	364	SPASM	-	68	1.6e-06	39.5	0.1	1	1	4.2e-10	2.9e-06	38.7269515991211	0.06	1	68	238	304	238	304	0.79	PqqA peptide cyclase		0
